作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Wang Y.-H., Chen S.-P., Liao A.-H., Yang Y.-C., Lee C.-R., Wu C.-H., Wu P.-C., Liu T.-M., Wang C.-R.C., Li P.-C.",26650213200;35241832100;15843651700;56278635500;55745265400;57209794668;41562353600;57129560500;36026204900;34875149900;,Synergistic delivery of gold nanorods using multifunctional microbubbles for enhanced plasmonic photothermal therapy,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904497018&doi=10.1038%2fsrep05685&partnerID=40&md5=24e5bfb82177ea41a196c31f799f3704,"Plasmonic photothermal therapy (PPTT) using plasmonic nanoparticles as efficient photoabsorbing agents has been proposed previously. One critical step in PPTT is to effectively deliver gold nanoparticles into the cells. This study demonstrates that the delivery of gold nanorods (AuNRs) can be greatly enhanced by combining the following three mechanisms: AuNRs encapsulated in protein-shell microbubbles (AuMBs), molecular targeting, and sonoporation employing acoustic cavitation of microbubbles (MBs). Both in vitro and in vivo tests were performed. For molecular targeting, the AuMBs were modified with anti-VEGFR2. Once bound to the angiogenesis markers, the MBs were destroyed by ultrasound to release the AuNRs and the release was confirmed by photoacoustic measurements. Additionally, acoustic cavitation was induced during MB destruction for sonoporation (i.e., increase in transient cellular permeability). The measured inertial cavitation dose was positively correlated with the temperature increase at the tumor site. The quantity of AuNRs delivered into the cells was also determined by measuring the mass spectrometry and observed using third-harmonic-generation microscopy and two-photon fluorescence microscopy. A temperature increase of 20°C was achieved in vitro. The PPTT results in vivo also demonstrated that the temperature increase (>45°C) provided a sufficiently high degree of hyperthermia. Therefore, synergistic delivery of AuNRs was demonstrated.",,"angiogenesis inhibitor; gold; metal nanoparticle; animal; C57BL mouse; capillary permeability; cell membrane permeability; drug effects; drug screening; female; human; hyperthermic therapy; Melanoma, Experimental; microbubble; nonobese diabetic mouse; SCID mouse; therapeutic use; tumor cell line; ultrasound; Angiogenesis Inhibitors; Animals; Capillary Permeability; Cell Line, Tumor; Cell Membrane Permeability; Female; Gold; Humans; Hyperthermia, Induced; Melanoma, Experimental; Metal Nanoparticles; Mice, Inbred C57BL; Mice, Inbred NOD; Mice, SCID; Microbubbles; Sonication; Xenograft Model Antitumor Assays",2-s2.0-84904497018
"Kuo R.J., Chiang N.J., Chen Z.-Y.",7004962398;56277935500;57154867900;,Integration of artificial immune system and k-means algorithm for customer clustering,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904468646&doi=10.1080%2f08839514.2014.923167&partnerID=40&md5=5d564a537addc3894bd7a291708c42dd,"This study proposes a novel artificial immune system (AIS)-based clustering algorithm, which integrates with a K-means (AISK) algorithm for a customer clustering problem. Computational results using Iris, Glass, Wine, and Breast Cancer benchmark datasets indicate that the proposed AIS-based clustering algorithm is more accurate than some particle swarm optimization (PSO)-based clustering algorithms. In addition, the model evaluation results using a daily transaction database provided by a cyberstore also show that the proposed AISK algorithm is superior to PSO-based clustering algorithms. ? 2014 Taylor & Francis Group, LLC.",,Immune system; Particle swarm optimization (PSO); Artificial Immune System; Benchmark datasets; Breast Cancer; Clustering problems; Computational results; k-Means algorithm; Model evaluation; Transaction database; Clustering algorithms,2-s2.0-84904468646
"Chen P.-C., Kuo K.-C.",8521922100;55804291000;,High-throughput microfluidic systems for disease detection,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903266874&doi=10.1080%2f02533839.2013.815012&partnerID=40&md5=fa645b602b15d7e09aa05c9507faa732,"Accuracy and rapid response are critical to the detection of an acute infectious disease, not only because the detection results can affect the medical treatment, but also can prevent disease outbreaks. Since the current culture-based technology is time consuming and experience dependent, academia and industrial researchers are using microfluidics and nucleic acids as the fundamental ideas to build pioneering tools against infectious disease. While many point-of-care microfluidic systems have been realized to execute nucleic acid applications, high-throughput microfluidic systems are under development for various nucleic acid applications because of high efficiency and demand from the market. Building a high-throughput system is an interdisciplinary challenge because of the design concerns from science and the manufacturing concerns from engineering, but its realization will be a milestone. This article is aimed to review three essential steps of the nucleic acid-based detection realized in high-throughput formats, including polymerase chain reaction, capillary electrophoresis, and nucleic acid purification. ? 2014 Copyright The Chinese Institute of Engineers.",high-throughput microfluidic system; micro total analysis systems (μTAS); microfluidics; point-of-care microfluidics,Biomolecules; Capillary electrophoresis; Microfluidics; Nucleic acids; Acid purification; Disease detection; Disease outbreaks; Infectious disease; Medical treatment; Micro fluidic system; Micro total analysis systems; Point of care; Fluidic devices,2-s2.0-84903266874
"Monsefi M., Kuo D.-H.",15829913800;7102953527;,"Defect state and electric transport of the Cu-poor, Cu-rich, and In-rich Cu(In,Ga)Se2 bulk materials",2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896402497&doi=10.1016%2fj.matchemphys.2014.02.019&partnerID=40&md5=55731fbd11ff74e28ef1ce4f71e1a08b,"Cu(In,Ga)Se2 (CIGSe) bulk material has been prepared by reactive liquid-phase sintering at 650 C in the presence of Sb2S3 and Te sintering aids. The changes in contents of Cu in Cux(In 0.7Ga0.3)Se2 (Formula 1) and In in Cu 1-y(In0.7+yGa0.3)Se2 (Formula 2) has been done for the purpose of studying the influence of defect states on their electrical property. The Cu-rich CIGSe materials showed the higher mobility values with enhanced hole concentration, while the Cu-deficient CIGSe semiconductor had a lower carrier concentration. The p-type In-rich CIGSe bulks with carrier concentration (np) of 7.3 × 1016-3.4 × 1017 cm-3 and mobility (μ) of 3.2-4.8 cm 2 V-1 s-1 have been achieved. The In excess can not only improve electrical properties by forming more In Cu+2 donor defects but also mitigate the large anisotropic lattice shrinkage due to the Cu vacancy. The explanation of electrical properties for CIGSe material has been provided by its defect states and was consistent and supported by the data of lattice parameters. ? 2014 Elsevier B.V.",Electrical properties; Inorganic compounds; Semiconductors; Sintering,"Defects; Gallium; Hole concentration; Inorganic compounds; Materials handling equipment; Semiconductor materials; Sintering; Anisotropic lattices; Bulk materials; Cu (in ,ga)se; Cu-poor; Defect state; Electric transport; Mobility value; Sintering Aid; Electric properties",2-s2.0-84896402497
"Lai W.-C., Huang J.-F.",37002789000;7407193169;,Frequency synthesizer with filter to signal detection for health care wireless network applications,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983168177&doi=10.1109%2fICITEC.2014.7105561&partnerID=40&md5=48bb29ae1aca782e7036751752b5d46a,"A 2.4 GHz integer-N frequency synthesizer is purposed in tsmc 0.18-μm CMOS process. The purposed design can be used for the IEEE 802.15.4a unlicensed ultra-wideband healthcare applications such as body sensor network to wireless connect with computer network. Electrocardiogram (ECG) is the important physiological parameters in human body. Through monitoring and analyzing ECG, the current-switching differential Colpitts VCO by charge pump linearization technique can know the health condition of human body and achieve the purpose of prevention and diagnosis for diseases accordingly. In this paper, a solution of this design with a discrete-time sample-hold-reset loop filter build in human body for monitoring ECG signal detection is purposed. ? 2014 IEEE.",ECG signal detection; health care network; phase-locked loop; sample-hold-reset loop filter; voltage-controlled oscillator,Biomedical signal processing; Body sensor networks; Circuit oscillations; CMOS integrated circuits; Diagnosis; Electrocardiography; Frequency synthesizers; Health care; Medical computing; Oscillistors; Phase locked loops; Physiological models; Signal processing; Ultra-wideband (UWB); Variable frequency oscillators; Wireless sensor networks; Current switching; ECG signals; Health care application; Health care network; Linearization technique; Loop filter; Network applications; Physiological parameters; Signal detection,2-s2.0-84983168177
"Chen C.-C., Hsieh D.-S., Huang K.-J., Chan Y.-L., Hong P.-D., Yeh M.-K., Wu C.-J.",55508420100;35917788100;7403188122;7403676576;7102301471;7202944195;7501672426;,Improving anticancer efficacy of (-)-epigallocatechin-3-gallate gold nanoparticles in murine B16F10 melanoma cells,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900405325&doi=10.2147%2fDDDT.S58414&partnerID=40&md5=be7f83ea47795a3b9aa44bada2b30b33,"(-)-Epigallocatechin-3-gallate (EGCG), the major bioactive constituent in green tea, has been reported to effectively inhibit the formation and development of tumors. To maximize the effectiveness of EGCG, we attached it to nanogold particles (EGCG-pNG) in various ratios to examine in vitro cytotoxicity and in vivo anti-cancer activity. EGCG-pNG showed improved anti-cancer efficacy in B16F10 murine melanoma cells; the cytotoxic effect in the melanoma cells treated with EGCG-pNG was 4.91 times higher than those treated with EGCG. The enhancement is achieved through mitochondrial pathway-mediated apoptosis as determined by annexin V assay, JC-10 staining, and caspase-3, -8, -9 activity assay. Moreover, EGCG-pNG was 1.66 times more potent than EGCG for inhibition of tumor growth in a murine melanoma model. In the hemolysis assay, the pNG surface conjugated with EGCG is most likely the key factor that contributes to the decreased release of hemoglobin from human red blood cells. ? 2014 Chen et al.",Anticancer; EGCG; Gold nanoparticles; Melanoma,"antineoplastic agent; caspase 3; caspase 8; epigallocatechin gallate; epigallocatechin gallate gold nanoparticle; gold nanoparticle; paclitaxel; unclassified drug; antineoplastic agent; catechin; epigallocatechin gallate; gold; metal nanoparticle; animal cell; animal experiment; animal model; animal tissue; antineoplastic activity; apoptosis; article; cancer growth; cancer inhibition; concentration response; controlled study; drug conjugation; drug cytotoxicity; enzyme activity; enzyme linked immunosorbent assay; hemolysis; human; human cell; in vitro study; in vivo study; male; melanoma; melanoma cell; mitochondrial membrane potential; mouse; nanoanalysis; nanopharmaceutics; nonhuman; zeta potential; analogs and derivatives; animal; C57BL mouse; drug effects; Melanoma, Experimental; pathology; tumor cell line; Animals; Antineoplastic Agents; Apoptosis; Catechin; Cell Line, Tumor; Gold; Humans; Male; Melanoma, Experimental; Metal Nanoparticles; Mice; Mice, Inbred C57BL",2-s2.0-84900405325
"Bai M.-Y., Liu S.-Z.",34881396100;56104987400;,A simple and general method for preparing antibody-PEG-PLGA sub-micron particles using electrospray technique: An in vitro study of targeted delivery of cisplatin to ovarian cancer cells,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897886035&doi=10.1016%2fj.colsurfb.2014.02.051&partnerID=40&md5=6baf91eab5d112aa839b07caea162d5a,"Cisplatin-encapsulating maleimide-polyethylene glycol- Poly(d,l-lactic co-glycolide) (cis-encapsulating mal-PEG-PLGA) particles were produced using the electrospray technique and bioconjugated with CD44 monoclonal antibody, targeting the counterpart receptor. The produced suspension of cis-encapsulating CD44-PEG-PLGA particles contains an antibody loading of 12.65-15.17. μg/mL and efficiently targets a CD44-overexpressed ovarian cancer cell line, such as CP70 and SKOV-3, within 6. h of treatment, which was determined by Bradford assay, immunofluorescence analysis, and confocal laser scanning microscopic (CLSM) study. Most importantly, no tedious multi-step bioconjugation procedures are needed to synthesize mal-PEG-PLGA vehicles for antibody and drug loading, avoiding the undesirable hydrolysis of mal-PEG moiety and so successfully generating the cis-encapsulating mal-PEG-PLGA particles within one step. After conjugation of the CD44 antibody, the produced cis-encapsulating CD44-PEG-PLGA particles exhibited a better anti-proliferative ability against ovarian cancer cells compared to free form of cisplatin and PLGA particles without CD44 conjugation. Notably, the cis-encapsulating CD44-PEG-PLGA particles have approximately 10-14% greater the anti-proliferative ability against CP70 and SKOV-3 cells at a concentration of 1.25. μM, which falls within the concentrations used in chemotherapy. The proposed antibody-functionalization strategy represents an excellent platform for preparing particles with targeting ability in cancer therapy in vitro or in vivo. ? 2014 Elsevier B.V.",Biomaterials; Controlled release; Drug delivery; Electrospray; Nanotechnology,"Anti-proliferative; Confocal laser scanning; Controlled release; Electrospray techniques; Electrosprays; Immunofluorescence analysis; Ovarian cancer cells; Sub-micron particles; Biomaterials; Cell culture; Cells; Chemotherapy; Copolymers; Drug delivery; Monoclonal antibodies; Nanotechnology; Platinum compounds; Suspensions (fluids); cisplatin; macrogol; monoclonal antibody; monoclonal antibody CD44; polyglactin; unclassified drug; antibody; cisplatin; fluorescein isothiocyanate; Hermes antigen; lactic acid; macrogol derivative; maleimide; maleimide derivative; polyglycolic acid; polylactic acid-polyglycolic acid copolymer; antibody production; antineoplastic activity; antiproliferative activity; article; Bradford Assay; cancer cell; cancer cell culture; cancer inhibition; cancer therapy; cell transport; chemical structure; confocal laser microscopy; conjugation; controlled study; drug delivery system; drug synthesis; drug targeting; electrospray; female; gene overexpression; human; human cell; hydrolysis; immunoassay; immunofluorescence; in vitro study; nanoencapsulation; ovary cancer; priority journal; synthesis; cell proliferation; chemistry; confocal microscopy; drug delivery system; drug effects; metabolism; Ovarian Neoplasms; particle size; pathology; procedures; scanning electron microscopy; tumor cell line; Antibodies; Antigens, CD44; Cell Line, Tumor; Cell Proliferation; Cisplatin; Drug Delivery Systems; Female; Fluorescein-5-isothiocyanate; Humans; Lactic Acid; Maleimides; Microscopy, Confocal; Microscopy, Electron, Scanning; Ovarian Neoplasms; Particle Size; Polyethylene Glycols; Polyglycolic Acid",2-s2.0-84897886035
"Chen J.-K., Zhou G.-Y., Chang C.-J., Lee A.-W., Chang F.-C.",7501900889;55661645800;7407037885;55928734600;7403649050;,Label-free DNA detection using two-dimensional periodic relief grating as a visualized platform for diagnosis of breast cancer recurrence after surgery,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887588053&doi=10.1016%2fj.bios.2013.10.032&partnerID=40&md5=1de3324476069650f9fe7fe639ff74c3,"In this study we fabricated a nanopillar array of silicon oxide, involving very-large-scale integration (VLSI) and reactive ion etching (RIE), as two-dimensional periodic relief gratings (2DPRGs) on Si surfaces. Thiolated oligonucleotide was successively immobilized on the thiol functionalized surfaces of 2DPRGs by disulfide bond as an optical probe to detect a human genomic DNA (hgDNA584), related to breast cancer recurrence after surgery, from a biological specimen. The oligonucleotide-bound 2DPRG alone produces insignificant structure change, but upon hybridization with hgDNA584 leads to a dramatic change of the pillar scale due to hgDNA584 filling inside the 2DPRG layers. The performance of the sensor was evaluated by capturing hgDNA584 on the oligonucleotide-bound 2DPRGs and measuring the effective refractive index (neff), resulting of color change from pure blue to red, observed by naked eyes along an incident angle of 20-30°. The surface-bound 2DPRG based assay with the chemoresponsive diffraction grating signal transduction scheme results in an experimentally simple DNA detection protocol, displaying attributes of both detection methodologies: the high sensitivity and selectivity afforded by 2DPRG probes and the experimental simplicity, and miniaturization potential provided by the diffraction-based sensing technology.? 2013 Elsevier B.V.",DNA detection; Effective medium theory; Refractive index; Two-dimensional periodic grating,"Covalent bonds; Diffraction; Diffraction gratings; Diseases; DNA; Oligonucleotides; Probes; Refractive index; Signal transduction; Silicon oxides; Surgery; Biological specimens; DNA detection; Effective medium theories; Effective refractive index; Functionalized surfaces; Periodic gratings; Sensing technology; Verylarge-scale integrations (VLSI); Two dimensional; disulfide; genomic DNA; oligonucleotide; silicon dioxide; DNA; article; biosensor; breast cancer; breast surgery; cancer recurrence; color; diffraction; disulfide bond; DNA determination; DNA hybridization; DNA microarray; DNA structure; electronics; grating; mathematical analysis; molecular probe; refraction index; sensitivity and specificity; signal transduction; two dimensional periodic relief grating; Breast Neoplasms; devices; equipment design; evaluation study; female; genetic procedures; human; Neoplasm Recurrence, Local; nucleic acid hybridization; refractometry; Biosensing Techniques; Breast Neoplasms; DNA; Equipment Design; Female; Humans; Neoplasm Recurrence, Local; Nucleic Acid Hybridization; Refractometry; Sensitivity and Specificity",2-s2.0-84887588053
"Anggraini M., Kurniawan A., Ong L.K., Martin M.A., Liu J.-C., Soetaredjo F.E., Indraswati N., Ismadji S.",56110082500;36702849900;57190222104;56110069900;8897841200;25960403800;6506597544;10039423500;,Antibiotic detoxification from synthetic and real effluents using a novel MTAB surfactant-montmorillonite (organoclay) sorbent,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898077173&doi=10.1039%2fc4ra00328d&partnerID=40&md5=aa578e1673d9a7d3853fa8a2289536dd,"The growing threat of antibiotic-resistant bacteria to public health has raised interest in the proper treatment of discharged pharmaceutical wastewater before entering surface waters. In this study, adsorption was highlighted as a low cost and effective pathway to remove amoxicillin and ampicillin from aqueous solutions. Montmorillonite (Na-MMT) and myristyltrimethylammonium (MTA)-intercalated montmorillonite (O-MMT) were employed as the adsorbing solids. Static adsorption experiments were performed at three temperatures (303.15 K, 313.15 K and 323.15 K) for single antibiotic systems. The adsorption isotherm curves at all temperatures exhibited an L2-type isotherm. The Freundlich and Langmuir models were applied to analyze single adsorption isotherm data. The maximum sorption capacity of 0.124-0.133 mmol g-1 for amoxicillin and 0.143-0.157 mmol g-1 for ampicillin was estimated for O-MMT sorbent from Langmuir fitting. A modified extended-Langmuir model with the inclusion of surface coverage was proposed for analysis of binary adsorption isotherm data. The fitness of the modified extended-Langmuir model was superior to the original model. Batch adsorption tests on real pharmaceutical wastewater demonstrated the feasibility of the O-MMT sorbent for practical applications. This journal is ? the Partner Organisations 2014.",,Analysis of binaries; Antibiotic-resistant bacteria; Batch adsorption tests; Intercalated montmorillonite; Pharmaceutical wastewater; Sorption capacities; Surface coverages; Three temperature; Adsorption; Adsorption isotherms; Clay minerals; Detoxification; Effluents; Antibiotics,2-s2.0-84898077173
"Wang K.-J., Makond B., Wang K.-M.",8050266000;36634771200;55897501300;,Modeling and predicting the occurrence of brain metastasis from lung cancer by Bayesian network: A case study of Taiwan,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895763665&doi=10.1016%2fj.compbiomed.2014.02.002&partnerID=40&md5=b7b0e71a16810a8cee04ca69aef44663,"The Bayesian network (BN) is a promising method for modeling cancer metastasis under uncertainty. BN is graphically represented using bioinformatics variables and can be used to support an informative medical decision/observation by using probabilistic reasoning. In this study, we propose such a BN to describe and predict the occurrence of brain metastasis from lung cancer. A nationwide database containing more than 50,000 cases of cancer patients from 1996 to 2010 in Taiwan was used in this study. The BN topology for studying brain metastasis from lung cancer was rigorously examined by domain experts/doctors. We used three statistical measures, namely, the accuracy, sensitivity, and specificity, to evaluate the performances of the proposed BN model and to compare it with three competitive approaches, namely, naive Bayes (NB), logistic regression (LR) and support vector machine (SVM). Experimental results show that no significant differences are observed in accuracy or specificity among the four models, while the proposed BN outperforms the others in terms of sampled average sensitivity. Moreover the proposed BN has advantages compared with the other approaches in interpreting how brain metastasis develops from lung cancer. It is shown to be easily understood by physicians, to be efficient in modeling non-linear situations, capable of solving stochastic medical problems, and handling situations wherein information are missing in the context of the occurrence of brain metastasis from lung cancer. ? 2014 Elsevier Ltd.",Bayesian network; Brain metastasis; Lung cancer,"Bioinformatics; Biological organs; Diseases; Pathology; Support vector machines; Uncertainty analysis; Average sensitivities; Brain metastasis; Cancer metastasis; Logistic regressions; Lung Cancer; Medical decision making; Probabilistic reasoning; Statistical measures; Bayesian networks; adult; aged; article; Bayes theorem; Bayesian learning; bayesian network; bioinformatics; brain metastasis; cancer patient; diagnostic accuracy; diagnostic test accuracy study; female; human; intermethod comparison; logistic regression analysis; lung cancer; major clinical study; male; middle aged; physician; prediction; predictive value; priority journal; probability; sensitivity and specificity; stochastic model; support vector machine; Taiwan; Bayesian network; Brain metastasis; Lung cancer; Aged; Algorithms; Bayes Theorem; Brain Neoplasms; Computational Biology; Female; Humans; Lung Neoplasms; Male; Middle Aged; Models, Statistical; Sensitivity and Specificity; Taiwan",2-s2.0-84895763665
"Chou J.-S., Hsu Y.-C., Lin L.-T.",35772399000;55961852200;55961896900;,Smart meter monitoring and data mining techniques for predicting refrigeration system performance,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890126054&doi=10.1016%2fj.eswa.2013.09.013&partnerID=40&md5=b60dfec21f679b6696be6f55e0d0520d,"A major challenge in many countries is providing sufficient energy for human beings and for supporting economic activities while minimizing social and environmental harm. This study predicted coefficient of performance (COP) for refrigeration equipment under varying amounts of refrigerant (R404A) with the aids of data mining (DM) techniques. The performance of artificial neural networks (ANNs), support vector machines (SVMs), classification and regression tree (CART), multiple regression (MR), generalized linear regression (GLR), and chi-squared automatic interaction detector (CHAID) were applied within DM process. After obtaining the COP value, abnormal equipment conditions can be evaluated for refrigerant leakage. Analytical results from cross-fold validation method are compared to determine the best models. The study shows that DM techniques can be used for accurately and efficiently predicting COP. In the liquid leakage phase, ANNs provide the best performance. In the vapor leakage phase, the best model is the GLR model. Experimental results confirm that systematic analyses of model construction processes are effective for evaluating and optimizing refrigeration equipment performance. ? 2013 Elsevier Ltd. All rights reserved.",Data mining; Monitoring experiment; Performance diagnosis; Refrigeration management; Smart meter,Automatic interactions; Classification and regression tree; Coefficient of Performance; Performance diagnosis; Refrigeration equipment; Refrigeration system; Social and environmental; Support vector machine (SVMs); Economics; Equipment; Neural networks; Refrigeration; Smart meters; Support vector machines; Vapors; Data mining,2-s2.0-84890126054
"Balocco S., Gatta C., Ciompi F., Wahle A., Radeva P., Carlier S., Unal G., Sanidas E., Mauri J., Carillo X., Kovarnik T., Wang C.-W., Chen H.-C., Exarchos T.P., Fotiadis D.I., Destrempes F., Cloutier G., Pujol O., Alberti M., Mendizabal-Ruiz E.G., Rivera M., Aksoy T., Downe R.W., Kakadiaris I.A.",8507333900;34769929400;32667506900;7003371446;56208405900;35401744700;7005977796;22941983300;35453670900;55844822000;6603289845;36138964700;55800922700;8907555000;55938920100;6506619939;7004451628;13005298900;7006310989;26654330600;7202780487;36056102000;54787672000;35600180100;,Standardized evaluation methodology and reference database for evaluating IVUS image segmentation,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895070065&doi=10.1016%2fj.compmedimag.2013.07.001&partnerID=40&md5=cf869876210d50cc9579e469a8a28aa1,"This paper describes an evaluation framework that allows a standardized and quantitative comparison of IVUS lumen and media segmentation algorithms. This framework has been introduced at the MICCAI 2011 Computing and Visualization for (Intra)Vascular Imaging (CVII) workshop, comparing the results of eight teams that participated.We describe the available data-base comprising of multi-center, multi-vendor and multi-frequency IVUS datasets, their acquisition, the creation of the reference standard and the evaluation measures. The approaches address segmentation of the lumen, the media, or both borders; semi- or fully-automatic operation; and 2-D vs. 3-D methodology. Three performance measures for quantitative analysis have been proposed. The results of the evaluation indicate that segmentation of the vessel lumen and media is possible with an accuracy that is comparable to manual annotation when semi-automatic methods are used, as well as encouraging results can be obtained also in case of fully-automatic segmentation. The analysis performed in this paper also highlights the challenges in IVUS segmentation that remains to be solved. ? 2013 Elsevier Ltd.",Algorithm comparison; Evaluation framework; Image segmentation; IVUS (intravascular ultrasound),"Algorithm comparison; Evaluation framework; Image segmentation; IVUS (intravascular ultrasound); Coronary Artery Disease; Databases, Factual; Humans; Image Interpretation, Computer-Assisted; Internationality; Practice Guidelines as Topic; Reference Values; Reproducibility of Results; Sensitivity and Specificity; Ultrasonography, Interventional",2-s2.0-84895070065
"Chen K.-H., Wang K.-J., Tsai M.-L., Wang K.-M., Adrian A.M., Cheng W.-C., Yang T.-S., Teng N.-C., Tan K.-P., Chang K.-S.",55897620900;8050266000;35277658500;55897501300;56099738500;55248902800;35742517400;7005819478;56100250700;36855750100;,Gene selection for cancer identification: A decision tree model empowered by particle swarm optimization algorithm,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897645454&doi=10.1186%2f1471-2105-15-49&partnerID=40&md5=83ffe0e0a82c2277b129b75e93da303b,"Background: In the application of microarray data, how to select a small number of informative genes from thousands of genes that may contribute to the occurrence of cancers is an important issue. Many researchers use various computational intelligence methods to analyzed gene expression data.Results: To achieve efficient gene selection from thousands of candidate genes that can contribute in identifying cancers, this study aims at developing a novel method utilizing particle swarm optimization combined with a decision tree as the classifier. This study also compares the performance of our proposed method with other well-known benchmark classification methods (support vector machine, self-organizing map, back propagation neural network, C4.5 decision tree, Naive Bayes, CART decision tree, and artificial immune recognition system) and conducts experiments on 11 gene expression cancer datasets.Conclusion: Based on statistical analysis, our proposed method outperforms other popular classifiers for all test datasets, and is compatible to SVM for certain specific datasets. Further, the housekeeping genes with various expression patterns and tissue-specific genes are identified. These genes provide a high discrimination power on cancer classification. ? 2014 Chen et al.; licensee BioMed Central Ltd.",Cancer; Decision tree classifier; Gene expression; Particle swarm optimization,"Artificial immune recognition system; Back propagation neural networks; Benchmark classification; Cancer; Computational intelligence methods; Decision tree classifiers; Decision tree modeling; Particle swarm optimization algorithm; Algorithms; Classifiers; Conformal mapping; Data mining; Decision trees; Diseases; Neural networks; Particle swarm optimization (PSO); Support vector machines; Gene expression; algorithm; article; artificial intelligence; Bayes theorem; biology; classification; decision tree; factual database; female; gene expression profiling; genetics; human; male; metabolism; methodology; neoplasm; reproducibility; support vector machine; Algorithms; Artificial Intelligence; Bayes Theorem; Computational Biology; Databases, Factual; Decision Trees; Female; Gene Expression Profiling; Humans; Male; Neoplasms; Reproducibility of Results; Support Vector Machines",2-s2.0-84897645454
"Quyen T.T.B., Chang C.-C., Su W.-N., Uen Y.-H., Pan C.-J., Liu J.-Y., Rick J., Lin K.-Y., Hwang B.-J.",55882866900;36019183900;35216517800;6603123971;35590549100;23668082200;36877070600;27170336600;7201454007;,Self-focusing Au@SiO2 nanorods with rhodamine 6G as highly sensitive SERS substrate for carcinoembryonic antigen detection,2014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892583001&doi=10.1039%2fc3tb21278e&partnerID=40&md5=666b5d2d3a22fc64ca9614919bd59637,"A highly sensitive self-focusing surface-enhanced Raman scattering (SERS) methodology has been developed using Au@SiO2 core-shell nanorods for carcinoembryonic antigen (CEA) detection. The SERS enhancement factor was evaluated for anisotropic Au@SiO2 nanorods with silica shells of various thicknesses, upon which Rhodamine 6G (R6G) dye was applied as a reporter molecule for the quantitative determination of CEA. The highest R6G signal was attained with a silica layer of 1-2 nm thickness. The self-focusing character originates from the antibody-antigen interaction, which facilitates the SERS probes assembly and significantly increases the detection sensitivity of the CEA. Our results show that the SERS technique is able to detect CEA within a wide concentration range. With an extremely low limit of detection (LOD) of 0.86 fg mL-1, the Au@SiO2 nanoprobes potentially enable the early diagnosis of cancer. Our work offers a low-cost route to the fabrication of sensing devices able to be used for monitoring cancer progression in natural matrices, such as blood. ? 2014 The Royal Society of Chemistry.",,Antibody-antigen interactions; Cancer progression; Carcinoembryonic antigen; Concentration ranges; Detection sensitivity; Quantitative determinations; Sers enhancement factors; Surface enhanced Raman Scattering (SERS); Antigens; Chemical detection; Diseases; Focusing; Nanorods; Raman spectroscopy; Sensors; Substrates; Surface scattering; Gold,2-s2.0-84892583001
