作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Sverd?n E., Sond?n A., Leinsk?ld T., Lagergren J., Lu Y.",55585279600;6506326107;6508156503;7005124006;15136270600;,Minimal versus definitive surgery in managing peptic ulcer bleeding: A population-based cohort study,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908295340&doi=10.1159%2f000365336&partnerID=40&md5=22edd7dc049b74a67240b8fbbae4d7c7,"Objective: To compare radical surgery with a minimal approach for peptic ulcer bleeding in relation to survival. Design: A Swedish nationwide population-based cohort study from 1987-2008 compared survival after minimal surgery and definitive surgery. The cohort was also stratified into calendar year before and after the year 2000 for subgroup analyses. Data were collected from the Swedish Patient Register. The two surgical groups were matched based on the propensity score to mimic a randomized trial design. Hazard ratios (HRs) and 95% confidence intervals (CIs) were estimated using Cox regression models adjusted for potential confounders. Results: 4,163 patients were included. There were no differences in survival in patients who underwent definitive surgical procedures compared to those who underwent minimal surgery for a bleeding peptic ulcer during the full study period. Using minimal surgery group as the reference, the HRs for death in the definitive surgery group within 30 days, 90 days, 1 year, and 5 years were 0.87 (95% CI 0.72-1.05), 0.93 (0.80-1.09), 1.00 (95% CI 0.87-1.14), and 1.05 (95% CI 0.95-1.16), respectively. The corresponding HRs during the calendar period after the year 2000 were 1.05 (95% CI 0.65-1.69), 1.18 (95% CI 0.81-1.73), 1.17 (0.84-1.62), and 1.27 (95% CI 0.99-1.63), respectively. Conclusion: This study found no worse overall survival after minimal surgery compared to more extensive surgery for refractory peptic ulcer bleeding, and indicated better long-term survival in the minimal surgery group during the more recent study period. A minimal approach is probably sufficient in most cases. ? 2014 S. Karger AG, Basel.",Definitive surgery; Minimal surgery; Peptic ulcer bleeding; Survival,"adult; aged; cause of death; cohort analysis; comparative study; confidence interval; female; follow up; gastrectomy; hemostasis; human; ligation; male; middle aged; minimally invasive surgery; mortality; multivariate analysis; Peptic Ulcer Hemorrhage; procedures; proportional hazards model; register; retrospective study; risk assessment; severity of illness index; statistical model; survival; Sweden; time; treatment outcome; very elderly; Adult; Aged; Aged, 80 and over; Cause of Death; Cohort Studies; Confidence Intervals; Female; Follow-Up Studies; Gastrectomy; Hemostasis, Surgical; Hospital Mortality; Humans; Ligation; Logistic Models; Male; Middle Aged; Minimally Invasive Surgical Procedures; Multivariate Analysis; Peptic Ulcer Hemorrhage; Proportional Hazards Models; Registries; Retrospective Studies; Risk Assessment; Severity of Illness Index; Survival Analysis; Sweden; Time Factors; Treatment Outcome",2-s2.0-84908295340
Ellis H.,7201499401;,The outbreak of the first world war and the medical profession.,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908255450&doi=10.12968%2fhmed.2014.75.8.476&partnerID=40&md5=9719260ef2bd3af4350c1b00a0bd7d6f,[無可用摘要],,"article; history; human; military medicine; war; History, 20th Century; Humans; Military Medicine; World War I",2-s2.0-84908255450
"Willaime J.M.Y., Aboagye E.O., Tsoumpas C., Turkheimer F.E.",55537168300;7004143668;23480821300;7004599949;,A multifractal approach to space-filling recovery for PET quantification,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908191968&doi=10.1118%2f1.4898122&partnerID=40&md5=8e3d7b8bec1764fc02672bb8cf8aa42d,"Purpose: A new image-based methodology is developed for estimating the apparent space-filling properties of an object of interest in PET imaging without need for a robust segmentation step and used to recover accurate estimates of total lesion activity (TLA).Methods: A multifractal approach and the fractal dimension are proposed to recover the apparent space-filling index of a lesion (tumor volume, TV) embedded in nonzero background. A practical implementation is proposed, and the index is subsequently used with mean standardized uptake value (SUVmean) to correct TLA estimates obtained from approximate lesion contours. The methodology is illustrated on fractal and synthetic objects contaminated by partial volume effects (PVEs), validated on realistic 18F-fluorodeoxyglucose PET simulations and tested for its robustness using a clinical 18F-fluorothymidine PET test-retest dataset.Results: TLA estimates were stable for a range of resolutions typical in PET oncology (4-6 mm). By contrast, the space-filling index and intensity estimates were resolution dependent. TLA was generally recovered within 15% of ground truth on postfiltered PET images affected by PVEs. Volumes were recovered within 15% variability in the repeatability study. Results indicated that TLA is a more robust index than other traditional metrics such as SUVmean or TV measurements across imaging protocols.Conclusions: The fractal procedure reported here is proposed as a simple and effective computational alternative to existing methodologies which require the incorporation of image preprocessing steps (i.e., partial volume correction and automatic segmentation) prior to quantification. ? 2014 American Association of Physicists in Medicine.",fractal dimension; partial volume effects; PET; quantification; space-filling; total lesion activity,"3' fluorothymidine f 18; fluorodeoxyglucose f 18; Article; fractal analysis; geometry; oncology; positron emission tomography; quantitative analysis; simulation; algorithm; chemistry; computer program; computer simulation; fractal analysis; human; image processing; neoplasm; normal distribution; positron emission tomography; procedures; reproducibility; scintiscanning; theoretical model; three dimensional imaging; tumor volume; Algorithms; Computer Simulation; Fluorodeoxyglucose F18; Fractals; Humans; Image Processing, Computer-Assisted; Imaging, Three-Dimensional; Models, Theoretical; Neoplasms; Normal Distribution; Positron-Emission Tomography; Reproducibility of Results; Software; Tumor Burden",2-s2.0-84908191968
"Yamamoto H., Kemper C.",56404905200;7004893205;,Complement and IL-22: Partnering Up for Border Patrol,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908138650&doi=10.1016%2fj.immuni.2014.10.002&partnerID=40&md5=867394b8244094a6b65d5c32c2a2b031,"Intestinal pathobionts that escape into the periphery can cause serious morbidity and death. In this issue of Immunity, Hasegawa etal. (2014) show that the host's protective measures against such events include interleukin-22-driven systemic elimination of pathobionts via complement regulation. Intestinal pathobionts that escape into the periphery can cause serious morbidity and death. In this issue of Immunity, Hasegawa etal. (2014) show that the host's protective measures against such events include interleukin-22-driven systemic elimination of pathobionts via complement regulation. ? 2014 Elsevier Inc.",,"complement; complement component C3a; complement component C3b; interleukin 22; metronidazole; vancomycin; complement component C3; interleukin derivative; interleukin-22; bacterial immunity; Clostridium difficile infection; complement activation; human; infectious diarrhea; intestine epithelium; intestine flora; nonhuman; pathogenesis; pseudomembranous colitis; Salmonella typhimurium; Short Survey; T lymphocyte; Th22 cell; animal; immunology; intestine; microbiology; Peptoclostridium difficile; Animals; Clostridium difficile; Complement C3; Enterocolitis, Pseudomembranous; Interleukins; Intestines",2-s2.0-84908138650
"Woolf D.K., Aggarwal A.",55188684400;57109817600;,Could clinical oncology training address manpower issues in low and middle income countries?,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908094314&doi=10.1016%2fj.clon.2014.06.008&partnerID=40&md5=dcfff8af27904c9ffb86517809d9def9,[無可用摘要],,Africa; cancer radiotherapy; chemoradiotherapy; health care access; health care cost; human; Letter; manpower; medical education; middle income country; oncology; radiation oncologist; socioeconomics; systemic therapy; female; male; Neoplasm Metastasis; Neoplasms; palliative therapy; utilization; Female; Humans; Male; Neoplasm Metastasis; Neoplasms; Palliative Care,2-s2.0-84908094314
"Pantelidou M., Demetriades A.K.",57193727727;7004877691;,The enigmatic figure of Dr Henry Maudsley (1835–1918),2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908003066&doi=10.1177%2f0967772014533052&partnerID=40&md5=a0d6497d0ba29d6dc966255a99e25e72,"In spite of his contribution to psychiatry in 19th century Britain, Henry Maudsley remains a mysterious figure, a man mostly known for his donation to the London County Council for the building of the Maudsley Hospital and for The Maudsley Annual Lecture created in honour of his benevolence. Besides Sir Aubrey Lewis’ article in 1951 and Michael Collie’s attempt in 1988 to construct a biographical study on Maudsley, there does not seem to be any current endeavour to tell the story of his life, whereas Trevor Turner’s contribution to the 2004 Oxford Dictionary of National Biography gives a somewhat scathing but unattributed account of Maudsley’s personality. This essay attempts to explore his contributions to the Medico-Psychological Association (MPA), the current Royal College of Psychiatrists, his editorship of the Journal of Mental Health (currently named the British Journal of Psychiatry), his literary contributions and his vision for a psychiatric hospital. This essay is an attempt to demystify his figure and to explore some of the rumours and criticisms surrounding his name and the reasons why so little has been written about him. It is also a venture to unravel his complex personality and his intricate philosophy. ? The Author(s) 2014.",Henry Maudsley; History of psychiatry; Maudsley Hospital,"art; article; female; Henry Maudsley; history; history of psychiatry; human; male; masturbation; Maudsley Hospital; medical society; mental hospital; psychiatry; psychological aspect; United Kingdom; Henry Maudsley; history of psychiatry; Maudsley Hospital; Female; Great Britain; History, 19th Century; History, 20th Century; Hospitals, Psychiatric; Humans; Male; Masturbation; Psychiatry; Societies, Medical",2-s2.0-84908003066
"Taylor N.J., Ma Y., Shawcross D.L.",35244081100;57201708106;6603656382;,Editorial: Neutrophil dysfunction in patients with cirrhosis - Authors' reply,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907886720&doi=10.1111%2fapt.12935&partnerID=40&md5=dc00e8f7f767e42d24ae335ca910db85,[無可用摘要],,cell phagocytosis; disease association; disease marker; disease severity; Editorial; human; infection sensitivity; leukocyte disorder; leukocyte function; liver cirrhosis; molecular pathology; neutrophil; neutrophil dysfunction; outcome assessment; female; immunology; liver cirrhosis; male; mortality; Female; Humans; Liver Cirrhosis; Male; Neutrophils,2-s2.0-84907886720
"Loh D., Pullicino P.",56379839100;7005647082;,Neurogenic disturbances of cardiac rhythm,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907809899&partnerID=40&md5=a7a85b00c8c408f4c63828a1db1afe0d,"Arrhythmias are disturbances of electrical activation of the heart and are commonly encountered clinical conditions. Although typically associated with cardiac pathology, they have also been described in stroke and epilepsy. Two closely related structures, the insula and the temporal lobe, particularly the mesial region, have been implicated. Derangement of central autonomic control appears to be a key driver in neurogenic arrhythmogenesis and both these structures appear to play some role in influencing autonomic activity. Our understanding of this phenomenon is only in its infancy, and more research will be necessary to further it. ? 2014, University of Malta. All rights reserved.",Arrhythmias; Epilepsy; Stroke,arrhythmogenesis; autonomic nervous system; bradycardia; cerebrovascular accident; epilepsy; frontal lobe; heart arrhythmia; heart muscle conduction disturbance; heart rhythm; heart ventricle arrhythmia; human; incidence; insula; neurologic disease; parietal lobe; QT prolongation; Review; seizure; tachycardia; temporal lobe,2-s2.0-84907809899
"Pengo M.F., Kosky C., Williams A.J., Rossi G.P., Steier J.",25723667600;55275316800;56680460500;7402913893;14629347300;,"Response from the authors to the letter ""Pulse rate trends in obstructive sleep apnoea: A reliable tool to predict long term response to CPAP?""",2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907706691&doi=10.3978%2fj.issn.2072-1439.2014.09.08&partnerID=40&md5=b1ce11240d64b08d98883edc210b7efc,[無可用摘要],,arousal; cardiovascular risk; Epworth sleepiness scale; heart rate variability; human; intermethod comparison; Letter; obesity; obesity hypoventilation syndrome; oxygen desaturation; oxygen saturation; polysomnography; positive end expiratory pressure; prediction; pulse oximetry; pulse rate; reliability; sleep disordered breathing; somnolence; sympathetic function; treatment response,2-s2.0-84907706691
While A.,56248868500;,Patient safety and organisational climate,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907567396&doi=10.12968%2fbjcn.2014.19.9.466&partnerID=40&md5=6edeb9060485b5f09eb867b43b814672,[無可用摘要],,article; human; national health service; organization; patient safety; United Kingdom; Great Britain; Humans; Organizational Culture; Patient Safety; State Medicine,2-s2.0-84907567396
"Hall W.D., Degenhardt L.",7402629359;7004040033;,Afghanistan has a sizeable problem with opioid use,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907275858&doi=10.1016%2fS2214-109X%2814%2970299-2&partnerID=40&md5=eec60ca35852e4d28a20ec23bef4d112,[無可用摘要],,benzodiazepine; cannabis; codeine; diamorphine; opiate; Afghanistan; drug dependence; drug overdose; drug screening; drug use; health survey; hepatitis C; household; human; Human immunodeficiency virus infection; Note; opiate substitution treatment; organization and management; population research; prevalence; urban area; war; female; male; Substance-Related Disorders; Female; Humans; Male; Substance-Related Disorders,2-s2.0-84907275858
Sleeman K.E.,54981380600;,The liverpool care pathway: Benefit or harm?,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907265161&doi=10.4997%2fJRCPE.2014.306&partnerID=40&md5=c4e3a2de3ae45e1b2fca87441ae16f64,"How do we improve care for the dying in hospital? Around half of all deaths in the UK occur in hospitals and surveys of the bereaved consistently report that the quality of end of life care is poorer in hospitals than hospices. The Liverpool Care Pathway (LCP) was developed in the late 1990s to bridge this gap, and was rapidly promoted as a model of good practice. However, this rapid promotion occurred in the absence of strong evidence of its benefits. What evidence there was came from quasi-experimental (non-randomised) studies, and audits that measured processes of care (e.g. whether opioids were prescribed) but not patient outcomes (e.g. whether patients’ pain improved).1 This created a Catch- 22 situation: once the LCP became accepted as a gold standard it was almost impossible to test it in a comparative study. ? 2014 Royal College of Physicians of Edinburgh.",,Article; clinical effectiveness; evidence based medicine; gold standard; good clinical practice; human; liverpool care pathway; malignant neoplastic disease; outcome assessment; randomized controlled trial (topic); terminal care; total quality management; clinical pathway; female; health care quality; male; Neoplasms; palliative therapy; standards; Critical Pathways; Female; Humans; Male; Neoplasms; Palliative Care; Quality of Health Care,2-s2.0-84907265161
"Pasco G., Clark B., Dragan I., Kalambayi F., Slonims V., Tarpan A.K., Wittemeyer K.",23480329800;56464653100;56365575800;55249678200;6506558484;55958364200;16023492400;,A training and development project to improve services and opportunities for social inclusion for children and young people with autism in Romania,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907249233&doi=10.1177%2f1362361314524642&partnerID=40&md5=c1f37f0b099f2d52e41eb76f5476ac18,"In 2010, the Romanian Angel Appeal Foundation launched a 3-year national training and development programme to develop and deliver a model of diagnostic and therapeutic services aimed at promoting social inclusion for children and young people with autism spectrum disorders. The project adopted a number of strategies aimed at developing knowledge and skills among professionals and increasing awareness in political and public spheres: (a) a three-stage training programme designed to increase knowledge of autism spectrum disorders and promote best practice among professionals working in services providing for children with autism spectrum disorders and their families, on a nationwide basis; (b) two online courses for general practitioners and psychiatrists, with content relating to the identification, diagnosis and treatment of autism spectrum disorders; (c) a total of 40 counselling and assistance centres for people with autism spectrum disorders were launched in partnership with local authorities; (d) a national strategy for social and professional integration of people with autism spectrum disorders developed through consultation with political, statutory and voluntary sector partners; and (e) a nationwide media campaign to raise awareness of the needs of children and young people with autism spectrum disorders that reached over eight million people. The project provides a transferable model to achieve important improvements in the quantity and quality of services on a national level within a brief time frame. ? The Author(s) 2014.",autism spectrum disorder; awareness raising; computer-based training; low- and middle-income countries; national campaign; Romania; training and development,"Article; authority; autism; awareness; consultation; counseling; general practitioner; health program; human; Internet; major clinical study; politics; professional development; professional knowledge; psychiatrist; Romania; skill; training; Autistic Disorder; child; clinical competence; curriculum; education; female; health care personnel; health service; male; middle aged; preschool child; procedures; program evaluation; social behavior; statistics and numerical data; teaching; Autistic Disorder; Child; Child, Preschool; Clinical Competence; Computer-Assisted Instruction; Curriculum; Female; Health Personnel; Health Services Needs and Demand; Humans; Male; Middle Aged; Program Evaluation; Romania; Social Behavior",2-s2.0-84907249233
"Marin-Avellan L.E., McGauley G.A., Campbell C.D., Fonagy P.",7801519783;57205002383;56418824000;7004981532;,The validity and clinical utility of structured diagnoses of antisocial personality disorder with forensic patients,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907199490&doi=10.1521%2fpedi_2014_28_129&partnerID=40&md5=d197ca4ecfcb773b3a7e6d9c00904d91,"Current DSM-based instruments for personality disorders (PDs) limit the investigation of the course and outcome of treatment of these disorders. This study examined the validity of the Shedler-Westen Assessment Procedure-200 (SWAP-200) and the Structured Clinical Interview for DSM-IV Axis II PD (SCID-II) in a sample of forensic PD patients. Results based on 66 participants indicated that the SWAP-200 Q-factors reduced the frequency of diagnostic comorbidity of PD categories by half compared with the SCID-II. Only the SWAP-200’s Antisocial PD category showed good convergent and discriminant validity with respect to other instruments describing aspects of PD. The validity of the cutoff score for severe antisocial PD was confirmed, and this category predicted severe incidents in the hospital at 1 year of follow-up. A violence risk scale was constructed, which differentiated violent and nonviolent offenders. The results support the validity of the SWAP-200 and its potential clinical utility with forensic PD patients. ? 2014 The Guilford Press.",,"adult; antisocial personality disorder; article; comorbidity; Diagnostic and Statistical Manual of Mental Disorders; female; follow up; forensic psychiatry; human; male; middle aged; personality test; psychologic test; reproducibility; severity of illness index; statistics; violence; young adult; Adult; Antisocial Personality Disorder; Comorbidity; Diagnostic and Statistical Manual of Mental Disorders; Female; Follow-Up Studies; Forensic Psychiatry; Humans; Interview, Psychological; Male; Middle Aged; Personality Assessment; Reproducibility of Results; Severity of Illness Index; Violence; Young Adult",2-s2.0-84907199490
Ellis H.,7201499401;,Life as a house surgeon in the first year of the NHS,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907199385&doi=10.12968%2fhmed.2014.75.7.417&partnerID=40&md5=9052f413051134b84714ef276929c195,[無可用摘要],,"general surgery; history; human; national health service; note; United Kingdom; General Surgery; Great Britain; History, 20th Century; Humans; State Medicine",2-s2.0-84907199385
"Gray R., Bick D., Chang Y.-S.",9735923900;55859601200;56359317300;,Health in pregnancy and post-birth: Contribution to improved child outcomes,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907095541&doi=10.1108%2fJCS-03-2014-0020&partnerID=40&md5=20818a1ef8af5d6f4369dffbb6dd2386,"purpose - The purpose of this paper is to describe the major factors affecting health during pregnancy, birth and the postnatal period and outline the evidence for interventions to improve outcomes in women and their children.Design/methodology/approach - Selective review of the literature. A number of electronic bibliographic databases were searched, including the Cochrane Database of Systematic Reviews, PubMed and PsycINFO, for relevant studies published since 1990. Papers were restricted to those published in English which presented data from studies conducted in high-income countries, with priority given to systematic reviews, randomised controlled trials and other quantitative studies which present a higher level of evidence.Findings - Many factors may affect maternal and infant health during and after pregnancy. Potentially modifiable factors with an evidence base to support intervention include improving diet, and the avoidance of smoking, alcohol and illicit drugs. Good clinical management of underlying illness is also important, along with attempts to engage women in improving health prior to conception and postnatally rather than once pregnancy is established.Research limitations/implications - The evidence base for interventions on some potentially modifiable risk factors is incomplete. There is good evidence of benefit from some health behaviours such as smoking cessation and uptake of breastfeeding and accumulating evidence of the benefit of some models of maternity care.Practical implications - Good maternal health during and after pregnancy plays a key role in giving the child a better start in life. Improved health behaviours are vital but often these are heavily dependent on social context and hence working to tackle social inequality and provide maternity care tailored to individual need is likely to be just as important as trying to directly alter behaviour.Originality/value - Pregnancy and the postnatal period present an opportunity to improve maternal health and have a positive effect on future child health. Greater investment is required in this antenatal period of life. ? Emerald Group Publishing Limited.",Child outcomes; Maternal health; Mental health; Physical health; Post-birth; Pregnancy,,2-s2.0-84907095541
"El-Shinnawi U., Soory M.",7801661168;7003978877;,Periodontal regenerative materials and their applications: Mechanisms of action,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906914195&doi=10.2174%2f2210296504666140717182122&partnerID=40&md5=3a37db2147d147594cc955884a009839,"Barrier membrane technology, gene delivery and stimulatory proteins for cell growth and metabolism are potential methods for enhancing periodontal regeneration. Factors that contribute to growth and differentiation of connective tissue and bone regulate diverse cells of periodontal origin. Although these agents have significant appeal in promoting periodontal wound healing and bone regeneration, the outcome of current methods may be attenuated in an inflammatory environment. Focused generation of required components for periodontal regeneration is a challenge in the context of molecular redundancy associated with multiple isoforms. Epithelial / mesenchymal tissue interactions are closely modulated by several pleiotropic actions of soluble molecular signals in mineralized and non-mineralized tissues. Significant advances in regenerative tissue engineering rely on fine tuning of activity profiles of redundant isoforms of human osteogenic proteins towards more streamlined activity. Accurate dissemination of active agents to connective tissue and bone, underscores regenerative procedures. Targeted therapy comprising slow release devices, loaded scaffolds, fillers and vehicular microcapsules, delivers stimulatory agents over critical temporal phases of wound healing. Techniques for tissue engineering and gene therapy enhance expansion of cell populations and protein expression. Applications for growth stimulatory factors delivered via barriers, scaffolds, cell sheets and other variants have been addressed alongside recent patents in this context; which pave the way for future applications with more consistent outcome in the human subject. ? 2014 Bentham Science Publishers.",Barrier membranes; Biological printing; Biomaterials; Cell sheets; Gene therapy; Growth factors; Periodontal regeneration; Scaffolds; Stem cells,bioglass; biomaterial; bone morphogenetic protein 2; enamel protein; interleukin 8; macrophage inflammatory protein 3alpha; platelet derived growth factor; thrombocyte concentrate; transforming growth factor beta; unclassified drug; amnion; Article; biocompatibility; biodegradability; biomechanics; biomimetics; chemical procedures; fabrication; fibroblast; freeze drying; gene therapy; human; microcapsule; nonhuman; periodontal disease; periodontal ligament; periodontics; politef implant; polymerization; priority journal; regenerative medicine; systematic review (topic); tissue engineering; tissue regeneration; tissue scaffold; wound healing,2-s2.0-84906914195
"Hagberg H., Ek C.J.",7102850024;8630435400;,Targeting the vasculature for cerebroprotection in the immature brain,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906717451&doi=10.1016%2fj.expneurol.2014.08.003&partnerID=40&md5=99235583b8371e6f338aaf6311844c07,[無可用摘要],,"ae 1329; cre recombinase; prostaglandin E receptor 4; prostaglandin E2; prostaglandin receptor stimulating agent; tamoxifen; unclassified drug; vascular endothelial cadherin; ae 1 329; prostaglandin E2; prostaglandin receptor stimulating agent; reactive oxygen metabolite; tamoxifen; prostaglandin E receptor 4; blood brain barrier; brain blood vessel; brain injury; brain perfusion; drug efficacy; endothelium cell; enzyme activation; EP4 gene; gene deletion; human; hypothermia; hypoxic ischemic encephalopathy; latent period; neuropathology; neuroprotection; nonhuman; note; priority journal; signal transduction; antiinflammatory activity; brain metabolism; brain protection; Doppler flowmetry; energy metabolism; gene targeting; hypoxic ischemic encephalopathy; inflammation; neuroprotection; newborn disease; Note; vasodilatation; animal; female; hypoxic ischemic encephalopathy; male; metabolism; physiology; Animals; Dinoprostone; Female; Hypoxia-Ischemia, Brain; Male; Receptors, Prostaglandin E, EP4 Subtype; Signal Transduction",2-s2.0-84906717451
Dasgupta P.,7201405986;,Guideline of guidelines,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906687676&doi=10.1111%2fbju.12882&partnerID=40&md5=c5dd6d8c9a27c214ee3c6122d704c7c5,[無可用摘要],,"cancer grading; cancer screening; cancer staging; editorial; health care planning; human; inflammation; lymphocyte; neutrophil; overall survival; priority journal; prostate cancer; publication; Consumer Participation; Health Priorities; Humans; Information Dissemination; Practice Guidelines as Topic; Quality Assurance, Health Care",2-s2.0-84906687676
"Taheri S., Guest J.F., Stradling J.R.",7005019856;56126442200;7005349807;,Response to Comment on Guest et al. Clinical outcomes and cost-effectiveness of continuous positive airway pressure to manage obstructive sleep apnea in patients with type 2 diabetes in the U.K.,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906674713&doi=10.2337%2fdc14-1105&partnerID=40&md5=3bc04aac81fa6b52b8d89a151ab953fe,[無可用摘要],,antidiabetic agent; glucose; hemoglobin A1c; blood pressure regulation; cost effectiveness analysis; glucose blood level; glucose metabolism; glycemic control; hemoglobin blood level; human; hypertension; letter; medication compliance; non insulin dependent diabetes mellitus; positive end expiratory pressure; randomized controlled trial (topic); sleep deprivation; sleep disordered breathing; treatment outcome; United Kingdom,2-s2.0-84906674713
Antognazza M.R.,55229614700;,The contribution to philosophical historiography of the study and editing of unpublished texts - The case of Leibniz [Il contributo dello studio e delle edizioni di testi e documenti inediti alla storiografia filosofica - il caso leibniz],2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906546908&partnerID=40&md5=4c0be68a3be311aeb4a716da3588c4e8,"Leibniz provides one of the best examples of the key contribution to philosophical historiography of the study and editing of unpublished texts. The publication of a series of logical manuscripts was at the origin of the Leibniz renaissance at the beginning of the twentieth century. In subsequent decades, this renaissance has been fostered by the publication of a wealth of manuscripts in the extraordinary variety of fields of Leibniz's inquiry - from metaphysics to physics, from mathematics to jurisprudence, from medicine to natural and revealed theology. The study of these texts has transformed historiography on Leibniz, showing how his theoretical interests were part of an ultimately practical, over-arching project of moral and religious inspiration, aiming at the improvement of the human condition and at the promotion of the common good. This paper follows the main phases of this transformation, from Bertrand Russell's monograph of 1900 to the challenges currently facing Leibniz historiography. ? 2014 Vita e Pensiero / Pubblicazioni dell'Universit? Cattolica del Sacro Cuore.",Encyclopaedia; Historiography; Leibniz; Scientia Generalis; Unpublished texts,,2-s2.0-84906546908
"Cross S., Bhugra D., Dargan P.I., Wood D.M., Greene S.L., Craig T.K.",55862221700;7006858005;7004249431;55322365400;23027582000;55243134200;,Ethnic differences in self-poisoning across south London,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906098720&doi=10.1027%2f0227-5910%2fa000258&partnerID=40&md5=84c1de167e95c9f70852255f788112b0,"Background: Self-poisoning (overdose) is the commonest form of self-harm cases presenting to acute secondary care services in the UK, where there has been limited investigation of self-harm in black and minority ethnic communities. London has the UK's most ethnically diverse areas but presents challenges in resident-based data collection due to the large number of hospitals. Aims: To investigate the rates and characteristics of self-poisoning presentations in two central London boroughs. Method: All incident cases of self-poisoning presentations of residents of Lambeth and Southwark were identifi ed over a 12-month period through comprehensive acute and mental health trust data collection systems at multiple hospitals. Analysis was done using STATA 12.1. Results: A rate of 121.4/100,000 was recorded across a population of more than half a million residents. Women exceeded men in all measured ethnic groups. Black women presented 1.5 times more than white women. Gender ratios within ethnicities were marked. Among those aged younger than 24 years, black women were almost 7 times more likely to present than black men were. Conclusion: Self-poisoning is the commonest form of self-harm presentation to UK hospitals but population-based rates are rare. These results have implications for formulating and managing risk in clinical services for both minority ethnic women and men.? 2014 Hogrefe Publishing.",Ethnicity; Self-harm; Self-poisoning,"adolescent; adult; aged; Asian continental ancestry group; automutilation; Black person; Caucasian; child; drug overdose; epidemiology; ethnic group; ethnology; female; human; male; middle aged; sex ratio; statistics and numerical data; suicide attempt; United Kingdom; very elderly; young adult; Adolescent; Adult; African Continental Ancestry Group; Aged; Aged, 80 and over; Asian Continental Ancestry Group; Child; Drug Overdose; Ethnic Groups; European Continental Ancestry Group; Female; Humans; London; Male; Middle Aged; Self-Injurious Behavior; Sex Distribution; Suicide, Attempted; Young Adult",2-s2.0-84906098720
"Murphy P.B., Hart N.",7401685714;57203032669;,Trials of home mechanical ventilation vin COPD: What have we learnt?,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905967393&doi=10.1136%2fthoraxjnl-2014-205560&partnerID=40&md5=e913f57f305e02efbb9d30b63fab07db,[無可用摘要],,"carbon dioxide; artificial ventilation; chronic obstructive lung disease; cost effectiveness analysis; disease exacerbation; editorial; follow up; global obstructive lung disease; health care need; home care; home mechanical ventilation; hospital readmission; human; hypercapnia; inspiratory capacity; mortality; noninvasive ventilation; outcome assessment; oxygen therapy; positive end expiratory pressure; priority journal; quality of life; randomized controlled trial (topic); respiratory acidosis; respiratory failure; sleep disordered breathing; survival rate; COPD Exacerbations; Long Term Oxygen Therapy (LTOT); Non invasive ventilation; Female; Humans; Hypercapnia; Male; Noninvasive Ventilation; Patient Readmission; Pulmonary Disease, Chronic Obstructive",2-s2.0-84905967393
