作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Huang H.-C., Liu S.-I., Hwang L.-C., Sun F.-J., Tjung J.-J., Huang C.-R., Li T.-C., Huang Y.-P., Yeung A.",55738305000;35223287500;11840094400;23104296400;6506439525;21739200100;35196265000;7501575353;24315287900;,The effectiveness of Culturally Sensitive Collaborative Treatment of depressed Chinese in family medicine clinics: A randomized controlled trial,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033603169&doi=10.1016%2fj.genhosppsych.2017.10.002&partnerID=40&md5=b975a6d70e00647f5d21c95b9da35f85,"Objective To investigate whether the Culturally Sensitive Collaborative Treatment (CSCT) would improve outcomes for patients with major depression who were managed in family medicine clinics in Taiwan. Method A single-blinded randomized trial was conducted in 26 family medicine clinics. Patients with major depressive disorder were consecutively randomized to either CSCT or treatment as usual (TAU). The primary outcome was the severity of depression. Secondary outcomes included treatment response, treatment remission, quality of life, and medication adherence. Outcomes were compared using hierarchical linear models (mixed-effects models) from baseline to 26-week follow-up assessments. Results Of the 280 patients, 141 were randomized to TAU and 139 to CSCT. Hierarchical linear modeling revealed that the CSCT group displayed significantly greater improvement in depressive symptoms over the study period when compared to the TAU group (B = ? 2.60, P < 0.001). The odds of achieving the response, remission, and medication adherence were significantly greater for the CSCT group compared to the TAU group (odds ratio = 4.65, 4.12, and 2.06, respectively; all Ps < 0.05). However, both groups did not differ significantly in quality of life. Conclusion CSCT is effective in improving treatment outcomes for major depression in family medicine clinics in Taiwan. ? 2017 Elsevier Inc.",Culturally Sensitive Collaborative Treatment; Family medicine; Major depressive disorder,"adult; Article; clinical effectiveness; Clinical Global Impression scale; comparative study; controlled study; Culturally Sensitive Collaborative Treatment; disease severity; family medicine; female; follow up; general condition improvement; general practitioner; health service; human; major clinical study; major depression; male; medication compliance; mental disease assessment; middle aged; outcome assessment; patient care; primary medical care; quality of life; questionnaire; randomized controlled trial; remission; scoring system; single blind procedure; Taiwan; treatment outcome; treatment response; aged; case management; major depression; procedures; psychotherapy; severity of illness index; transcultural care; Adult; Aged; Case Management; Culturally Competent Care; Depressive Disorder, Major; Female; Humans; Male; Middle Aged; Outcome Assessment (Health Care); Patient Care Team; Psychotherapy; Severity of Illness Index; Single-Blind Method; Taiwan",2-s2.0-85033603169
"Kao J.-H., Lin R.-T., Hsu L.-M., Wang T.-C.",36652861500;57196052695;56542477400;57196054033;,A practical study on the relation of out-of-hospital cardiac arrest and chronic diseases,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031403433&doi=10.1007%2f978-981-10-3187-8_78&partnerID=40&md5=3bf5590bc14b709ac668a9dfcd13dc21,"This study has several segments: reviewing and collecting the OHCA patients with Registry Data of New Taipei city from 2010 to 2011: analyzing and appling International Utestein formula standards for data extraction; using regression analysis to search for the relationship between the variations and OHCA 2 h survival rate; appliing OHCA modeling to identify risk factors coefficient; using Apriori to analize the association rules, and adapting decision tree to create a Risk Decision Model. The correlation chronic diseases: Heart Disease, Diabetes Disease, and Hypertensive Disease have a significant correction on OHCA 2 h survival risk factors. Meanwhile, senior citizens have had high risk could not be revive form standard emergency measure. OHCA Decision tree model helped EMDand rescue units to allocate pre-hospital medical resources and contributes to an accurate clinical quality assessments to assist researchers to analyze medical policy for different OHCA patients. ? Springer Nature Singapore Pte Ltd. 2018.",,Computation theory; Data mining; Decision trees; Hospitals; Regression analysis; Risk assessment; Trees (mathematics); Cardiac arrest; Chronic disease; Data extraction; Decision tree modeling; Emergency measures; Heart disease; Quality assessment; Senior citizens; Diseases,2-s2.0-85031403433
"Kao J.-H., Rau H.-H., Hsu C.-Y., Hsu L.-M., Cheng C.-T.",36652861500;36653104500;55752327900;56542477400;57196054246;,The Discussion of Potential Care Needs for Handicapped Citizens in Taipei City by Using Spatial Analysis,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031403340&doi=10.1007%2f978-981-10-3187-8_77&partnerID=40&md5=41895e3ec75b3bf4ee7d0c9c21117928,"Physically and mentally disabled citizens are just like the general population who have independent human rights, but outside assistance is frequently needed to achieve independency due to the disabilities. An independent life for people with disabilities has gradually become the goal of social promotion. Under the circumstances, the support strategies and facilities for the independency of physically and mentally disabled citizens should be focusing on the design and the goal of exploring the areas needing resources of social welfare by introducing spatial analysis. According to the demographic analysis on the population sizes of physically and mentally disabled citizens in Taiwan between 2008 and 2015, the highest percentage of pathogenesis in different counties/cities was 71.95% caused by illness (organ defects), and the proportion and average life expectancy of people with disabilities in the individual county/city were significantly correlated. That is, the longer average life expectancy, the higher proportion of physically and mentally disabled citizens. Because the demands on healthcare and service are gradually increasing, the establishment of support measures and facilities has become an important topic at present to achieve of the goal of well life independency. The study used a database of disabled persons published by the Taipei City Government in 2015, which was based on the statistics analyzed by the Department of Social Welfare, Taipei City Government. The description of the distribution of physically and mentally disabled citizens and resources was presented by using geographic informatics, and the coverage areas of supportive institutions were calculated based on the information network of route map combining with the statistics of physically and mentally disabled citizens made by Taipei City Government. Hop spots that cannot be covered were explored by applying the Kriging Method. Furthermore, the adequate candidate locations for setting social welfare institutions to support physically and mentally disabled citizens were calculated based on hot spots, minimal statistical areas as well as weighted population center points. Due to the lack of statistical analysis on physically and mentally disabled citizens, the characteristics of demographics were hard to be clarified. This study emphasized the relationships between physically and mentally disabled citizens and their support institutions as well as the analysis on conformity between demands and the resource of social welfare. The aim was to discuss the impacts of policy implementation on the changes in behavior or survival of physically and mentally disabled citizens. ? Springer Nature Singapore Pte Ltd. 2018.",Kriging method; Physically and mentally disabled citizens; Social welfare institution; The weighted central spot of population,Computation theory; Information services; Interpolation; Population statistics; Societies and institutions; Spatial variables measurement; Average life expectancy; Information networks; Kriging methods; People with disabilities; Physically and mentally disabled citizens; Policy implementations; Social welfare; The weighted central spot of population; Disabled persons,2-s2.0-85031403340
Kong K.V.,24759011700;,SERS biosensing and bioimaging: Design and applications in cancer diagnostics,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042653923&doi=10.1007%2f978-981-10-4726-8_15&partnerID=40&md5=38dd8de0b8179c9b42d43bdae5742f2d,[無可用摘要],,,2-s2.0-85042653923
"Lin J.-T., Lee Y.-C.",37054022700;15033665000;,Eradicating gastric cancer,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071703457&doi=10.1002%2fjgh3.12028&partnerID=40&md5=55d5c9d3095d7f1048147a9d4406d84d,[無可用摘要],,antibiotic agent; antibiotic resistance; Article; cancer incidence; cancer prevention; cancer risk; cancer survival; cost effectiveness analysis; drug effect; eradication therapy; Helicobacter infection; Helicobacter pylori; high risk patient; human; indigenous people; low risk patient; nonhuman; prescription; priority journal; risk assessment; stomach cancer,2-s2.0-85071703457
"Seah B.H.A., Tow S.L.C., Ong O.K.C.B., Yang C.C., Tsai C.P., Lee K.H., Kim B.J., Chong H.T., Tan C.T., Khin L.W., Tai B.C., Multiple Sclerosis in Asia Pacific Study Group",57208146104;8887735700;57200935101;57202871994;57135860600;57190750821;57210179291;7007144360;7402817625;6602255029;7004532031;,The natural history of optic neuritis in Asian patients: An observational cohort study,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042651841&partnerID=40&md5=c4e89be02ee8d446a788d7dd578b7808,"Optic neuritis, which may be a precursor to multiple sclerosis (MS), is an uncommon disease in Asian patients. The Asian Collaborative Longitudinal Optic Neuritis Epidemiology (ACLONE) is an observational cohort study that assessed the risk of recurrent optic neuritis and/or progression of further neurologic events, either MS or neuromyelitis optica (NMO) in Asian patients with first-ever optic neuritis. Secondary aims were to study the presenting characteristics and visual outcome, and to identify risk factors for development of either MS or NMO. A total of 112 patients (25 men and 87 women) aged from 12 to 61 years were recruited from Singapore, Taiwan, South Korea and Malaysia. Of these, 94 (84%) had unilateral optic neuritis, with the right eye involved in 45 patients and the left eye in 49 patients and the remaining 18 (16%) had bilateral optic neuritis. Follow up data was available for 104 patients, and patients were followed for a median duration of 25.9 months. Of these patients, 6 patients were adjudicated to have reached the primary endpoint (composite of MS/NMO and optic neuritis): 3 patients with recurrent optic neuritis also subsequently experienced neurologic symptoms, and 3 patients without recurrent eye involvement had neurologic symptoms. Only one patient was considered to have prototypical MS, the other 5 were diagnosed with NMO, all with subsequent antibody confirmation. Optic neuritis in Asian patients has significantly different presenting characteristics from the classic description. However, in the majority of the patients it is usually a benign disease, with good visual outcome and no further events. ? 2017, ASEAN Neurological Association. All rights reserved.",Multiple sclerosis; Neuromyelitis optica; Optic neuritis,adolescent; adult; Article; Asian; child; clinical feature; clinical study; cohort analysis; controlled study; disease course; female; follow up; human; longitudinal study; major clinical study; Malaysia; male; medical history; multiple sclerosis; myelooptic neuropathy; observational study; optic neuritis; outcome assessment; prospective study; recurrent disease; risk assessment; Singapore; South Korea; Taiwan; vision,2-s2.0-85042651841
"Wu M.-H., Wu E.-T., Wang C.-C., Lu F., Chen H.-C., Kao F.-Y., Huang S.-K.",7405593003;16041089500;16240530500;7402968024;36518157400;24171146300;35299295900;,Contemporary Postnatal Incidence of Acquiring Acute Myocarditis by Age 15 Years and the Outcomes from a Nationwide Birth Cohort,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037131174&doi=10.1097%2fPCC.0000000000001363&partnerID=40&md5=deeb7bcccb41596230f9e9d3631b6e8c,"Objectives: Acute myocarditis can be lethal, but the incidence remains unclear because of its wide manifestation spectrum. We investigated the postnatal incidence of acute myocarditis and risk factors for morbidity and mortality. Design: Retrospective derived birth cohort study. Setting: Taiwan National Health Insurance Database for the period 2000-2014. Patients: Children born between 2000 and 2009 with complete postnatal medical care data for at least 5 years. Interventions: None. Measurements and Main Results: From among 2,150,590 live births, we identified 965 patients (54.8% male) admitted with the diagnosis of acute myocarditis, accounting for an overall incidence of 0.45/1,000. The cumulative incidence rates were 0.19/1,000, 0.38/1,000, 0.42/1,000, and 0.48/1,000 by ages 1, 5, 10, and 15 years, respectively. Male predominance was noted in infants and school age children (age group 6-14 yr). Arrhythmias, including tachyarrhythmia (4.8%) and bradyarrhythmia (1.1%), occurred in 56 patients. Extracorporeal membrane oxygenation support was provided to 62 patients (6.4%) and additional left ventricular assist devices in six of them. The mortality at discharge was 6.3%. The presence of ventricular tachyarrhythmia, bradyarrhythmia, and an onset at school age (6-14 yr) were associated with increased odds for the need for extracorporeal membrane oxygenation, which was the only predictor for mortality at discharge (hazard ratio, 7.85; 95% CI, 3.74-9.29). In patients who survived the acute myocarditis, late mortality was relatively low (36/904 = 4.0%). The overall survival of children with acute myocarditis were 90.9%, 90.3%, and 89.8% by the intervals of 1, 5, and 10 years after the myocarditis, respectively. Conclusions: This birth cohort study determined the cumulative incidence of acute myocarditis for neonates by 15 years old to be one in 2,105. In an era of extracorporeal membrane oxygenation, the need of extracorporeal membrane oxygenation may reflect the severity of acute myocarditis and predict its outcome. Copyright ? 2017 by the Society of Critical Care Medicine and the World Federation of Pediatric Intensive and Critical Care Societies.",acute myocarditis; birth cohort; extracorporeal membrane oxygenation; incidence; mortality,"acute myocarditis; adolescent; Article; bradycardia; child; childhood mortality; cohort analysis; extracorporeal oxygenation; female; heart ventricle tachycardia; hospital discharge; human; incidence; infant; live birth; major clinical study; male; morbidity; myocarditis; newborn; overall survival; perinatal period; preschool child; priority journal; retrospective study; risk factor; school child; sex ratio; tachycardia; factual database; follow up; Kaplan Meier method; myocarditis; prognosis; proportional hazards model; statistical model; Taiwan; Adolescent; Child; Child, Preschool; Databases, Factual; Extracorporeal Membrane Oxygenation; Female; Follow-Up Studies; Humans; Incidence; Infant; Infant, Newborn; Kaplan-Meier Estimate; Logistic Models; Male; Myocarditis; Prognosis; Proportional Hazards Models; Retrospective Studies; Risk Factors; Taiwan",2-s2.0-85037131174
"Chou C.-Y., Huang C.-Y., Huang Y.-J., Lin G.-H., Huang S.-L., Lee S.-C., Hsieh C.-L.",36985250200;37058309400;56573037300;56710832500;38561353000;56765323300;7401724094;,Comparison of construct validity of two short forms of Stroke-Specific Quality of Life scale,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037102039&doi=10.1371%2fjournal.pone.0188478&partnerID=40&md5=bf1d8db0ec798cd3414e7479a76fe8e3,"Background: No studies have compared the 2-factor structures of Wong’s and Post’s versions of the short-form Stroke-Specific Quality of Life (i.e., 12-item SSQOL) scale. This study compared the construct validity of 2 short-forms of the 12-item-SSQOL (not the 12-domain-SSQOL). Methods: Data were obtained from a previous validation study of the original 49-item SSQOL in 263 patients. Construct validity was tested by confirmatory factor analysis (CFA) to examine whether the two-factor structure, including psychosocial and physical domains, was supported in both versions. The CFA tested the data-model fit by indices: chi-square χ2/df ratio, root mean square error of approximation (RMSEA), comparative fit index (CFI), nonnormative fit index (NNFI), standard root mean square residual (SRMR), and parsimony normed fit index (PNFI). Item factor loadings (cutoffs: .50) were examined. Model fit was compared using Akaike information criterion (AIC) and consistent AIC (i.e., CAIC) values. Results: All model fit indices for Post’s version fell within expected ranges: χ2/df ratio = 2.02, RMSEA = 0.05, CFI = 0.97, NNFI = 0.97, SRMR = 0.06, and PNFI = 0.76. In the psychosocial domain, the item factor loadings ranged from 0.46 to 0.63. In the physical domain, all items (except the language and vision items) had acceptable factor loadings (0.68 to 0.88). However, in Wong’s version, none of the model indices met the criteria for good fit. In model fit comparisons, Post’s version had smaller AIC and CAIC values than did Wong’s version. Conclusions: All fit indices supported Post’s version, but not Wong’s version. The construct validity of Post’s version with a 2-factor structure was confirmed, and this version of the 12-item SSQOL is recommended. ? 2017 Chou et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,adult; Article; cerebrovascular accident; confirmatory factor analysis; construct validity; content validity; female; functional status; human; major clinical study; male; measurement accuracy; middle aged; physical capacity; psychological well-being; quality of life; quality of life assessment; social psychology; Stroke Specific Quality of Life; validation study; aged; cerebrovascular accident; comparative study; pathophysiology; Aged; Female; Humans; Male; Middle Aged; Quality of Life; Stroke,2-s2.0-85037102039
Wei T.-T.,55264838400;,Corrigendum to “Dual Targeting of 3-Hydroxy-3-methylglutaryl Coenzyme A Reductase and Histone Deacetylase as a Therapy for Colorectal Cancer” (EBioMedicine Aug 2016; 10: 124–36) (S2352396416303243) (10.1016/j.ebiom.2016.07.019)),2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035313446&doi=10.1016%2fj.ebiom.2017.11.008&partnerID=40&md5=e470b554eb833c13bb18b753f3a1113e,"An earlier online version of the paper (EBioMedicine. Aug 2016; 10: 124–36) contained some inadvertent mismatches between inset and enlarged views in Figs. 3B and 6H. These figures have now been corrected, and the corrections do not change the conclusions of the study. The authors apologize for the error. ? 2017 The Author",,Erratum; error; priority journal; erratum,2-s2.0-85035313446
"Huang S.-H., Lin S.-W., Chang S.-Y., Lin Y.-T., Chiang C., Hsiao C.-F., Sun H.-Y., Liu W.-C., Su Y.-C., Hung C.-C., Chang S.-C.",56799328000;55628178800;7405605774;57197795311;36180648900;7202806660;7404827041;57209728949;55617194700;7403166331;57201855866;,Prediction of plasma efavirenz concentrations among HIV-positive patients taking efavirenz-containing combination antiretroviral therapy,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034855984&doi=10.1038%2fs41598-017-16483-2&partnerID=40&md5=198db856ce7f65bbe365e596eba3c090,"We investigated the predictors of plasma mid-dose concentrations (C12) of efavirenz by enrolling 456 HIV-positive patients who had received 2 nucleos(t)ide reverse-transcriptase inhibitors plus efavirenz (600 mg daily) for 2 weeks or longer and had their CYP2B6 516G>T polymorphism and efavirenz C12 determined. The median efavirenz C12 was 2.41 mg/L (IQR, 1.93-3.14). In analysis of covariance models, patients with CYP2B6 516GT and TT genotypes compared to those with GG genotype had higher efavirenz C12 (for GT genotype, an increase by 0.976 mg/L [95%CI, 0.765-1.188], and TT genotype, 4.871 mg/L [95%CI, 4.126-5.616]), while per 10-kg increment in weight decreased C12 by 0.199 mg/L (95%CI, 0.111-0.287). Models incorporating CYP2B6 516G>T polymorphism and weight had moderate predictive values in predicting efavirenz C12 ? 2 mg/L (ROC area under curve = 0.706 [95%CI, 0.656-0.756]). In the absence of CYP2B6 516G>T polymorphism, weight ?58 kg provided better predictabilities for efavirenz C12 ? 2 mg/L (probability, 77.1% [95%CI, 69.0-83.5%] for weight = 50 kg and 70.6% [95%CI, 64.1-76.4%] for weight = 58 kg). ? 2017 The Author(s).",,"antiretrovirus agent; benzoxazine derivative; cytochrome P450 2B6; efavirenz; adult; blood; female; genetics; genotype; human; Human immunodeficiency virus infection; male; single nucleotide polymorphism; young adult; Adult; Anti-Retroviral Agents; Benzoxazines; Cytochrome P-450 CYP2B6; Female; Genotype; HIV Infections; HIV Seropositivity; Humans; Male; Polymorphism, Single Nucleotide; Young Adult",2-s2.0-85034855984
"Chan C.-K., Lai T.-S., Wu V.",56465258100;24168892000;57200112271;,Reply,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033797273&doi=10.1097%2fHJH.0000000000001549&partnerID=40&md5=678056f6546feab3dd248131eca8661c,[無可用摘要],,adipocytokine; aldosterone; glucocorticoid; glucocorticoid receptor; hydrocortisone; mineralocorticoid antagonist; mineralocorticoid receptor; tissue inhibitor of metalloproteinase 1; hydrocortisone; adipocyte; adrenalectomy; cohort analysis; drug efficacy; heart fibroblast; hormone release; human; hydrocortisone blood level; Letter; long term care; metabolic syndrome X; osteoporosis; prevalence; primary hyperaldosteronism; priority journal; protein binding; protein expression; quality of life; risk factor; Cushing syndrome; diabetes mellitus; hyperaldosteronism; risk; Cushing Syndrome; Diabetes Mellitus; Humans; Hydrocortisone; Hyperaldosteronism; Risk,2-s2.0-85033797273
"Chen H.-A., Chang Y.-W., Tseng C.-F., Chiu C.-F., Hong C.-C., Wang W., Wang M.-Y., Hsiao M., Ma J.-T., Chen C.-H., Jiang S.-S., Wu C.-H., Hung M.-C., Huang M.-T., Su J.-L.",55069775500;14059453200;56190583300;24450321900;7403579377;7501758398;57198453402;7101897609;56442922100;26025855000;7404452931;36989745100;7202454397;55615614500;35219180600;,"Erratum to: E1A-Mediated Inhibition of HSPA5 Suppresses Cell Migration and Invasion in Triple-Negative Breast Cancer (ANN SURG ONCOL, (2015), 22, (889–898), 10.1245/S10434-014-4061-3)",2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011627882&doi=10.1245%2fs10434-017-5769-7&partnerID=40&md5=12c60bcd09880c7da56383db1b53a2f8,"In the original article, Fig. 2a and b were incorrect. The correct Fig. 2 is given below: (Figure presented). ? Society of Surgical Oncology 2017.",,Erratum; error; erratum,2-s2.0-85011627882
"Yang S.-H., Espinoza Or?as A.A., Pan C.-C., Senoo I., Andersson G.B.J., An H.S., Inoue N.",57144949100;57188703592;57197783987;56153949100;56686622600;7202277351;35572384200;,Spatial geometric and magnetic resonance signal intensity changes with advancing stages of nucleus pulposus degeneration,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034786123&doi=10.1186%2fs12891-017-1838-0&partnerID=40&md5=f69d7912257ea9c41a61f22502e4228f,"Background: With advancing stages of degeneration, denaturation and degradation of proteoglycans in the nucleus pulposus (NP) lead to tissue dehydration and signal intensity loss on T2-weighted MR images. Pfirrmann grading is widely used for grading degeneration of intervertebral discs (IVDs). The criterion to differentiate IVDs of Pfirrmann Grade I from the other grades is NP homogeneity. Pfirrmann grading is qualitative and its assessment may be subjective. Therefore, assessment of quantitative objective measures correlating with early disc degeneration may complement the grading. This study aimed to evaluate the applicability of the distance between the center weighted by signal intensity (weighted center) and the geometric center as a parameter of NP homogeneity. Other phenomena related to advancing stages of degeneration were also investigated. Methods: MR images of 65 asymptomatic volunteers with a total of 288 lumbar IVDs with clearly identifiable nucleus pulposus boundary (Pfirrmann Grade I, II and III) were included in this study. A custom-written program was developed to determine the IVD longitudinal axis, define the NP boundary, and to locate the coordinates of geometric and weighted NP centers on the mid-sagittal image of each studied IVD. The distances between the weighted and geometric centers on the longitudinal axis and the perpendicular axis of each IVD were calculated. Results: The weighted center located posterior to the geometric center, which indicated the signal intensity was lower at the anterior portion of the NP, in 85.8% of studied IVDs. The distance between the weighted and geometric center on the longitudinal axis was significantly shorter in homogeneous (Pfirrmann Grade I) than in inhomogeneous (Grade II) IVDs. The distance on the perpendicular axis in Grade III IVDs was significantly larger than that in Grade I and Grade II IVDs. Conclusion: The relationship between the weighted and geometric centers can serve as an indicator for NP homogeneity. The distance between both centers through advancing stages of degeneration demonstrated decrease of signal intensity progressing along the longitudinal axis initially and then along the cranio-caudal direction at later stages. These findings could provide insights of initiation and subsequent progression of degenerative changes in IVDs. ? 2017 The Author(s).",Disc degeneration; Geometric center; Homogeneity; Intervertebral disc; MRI; Nucleus pulposus; Signal intensity,"female; human; lumbar region; major clinical study; male; nuclear magnetic resonance imaging; nucleus pulposus; volunteer; adult; asymptomatic disease; computer assisted diagnosis; diagnostic imaging; disease exacerbation; intervertebral disk degeneration; lumbar vertebra; middle aged; nuclear magnetic resonance imaging; nucleus pulposus; pathology; retrospective study; young adult; biological marker; proteoglycan; Adult; Asymptomatic Diseases; Biomarkers; Disease Progression; Female; Humans; Image Interpretation, Computer-Assisted; Intervertebral Disc Degeneration; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Nucleus Pulposus; Proteoglycans; Retrospective Studies; Young Adult",2-s2.0-85034786123
"Lin Y.-H., Huang S.-S., Wu S.-J., Sung K.-B.",56984634800;57199844747;34769256100;36818311500;,Morphometric analysis of erythrocytes from patients with thalassemia using tomographic diffractive microscopy,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038444355&doi=10.1117%2f1.JBO.22.11.116009&partnerID=40&md5=fbee578cab3496fb51274a4b6131e648,"Complete blood count is the most common test to detect anemia, but it is unable to obtain the abnormal shape of erythrocytes, which highly correlates with the hematologic function. Tomographic diffractive microscopy (TDM) is an emerging technique capable of quantifying three-dimensional (3-D) refractive index (RI) distributions of erythrocytes without labeling. TDM was used to characterize optical and morphological properties of 172 erythrocytes from healthy volunteers and 419 erythrocytes from thalassemic patients. To efficiently extract and analyze the properties of erythrocytes, we developed an adaptive region-growing method for automatically delineating erythrocytes from 3-D RI maps. The thalassemic erythrocytes not only contained lower hemoglobin content but also showed doughnut shape and significantly lower volume, surface area, effective radius, and average thickness. A multi-indices prediction model achieved perfect accuracy of diagnosing thalassemia using four features, including the optical volume, surface-area-to-volume ratio, sphericity index, and surface area. The results demonstrate the ability of TDM to provide quantitative, hematologic measurements and to assess morphological features of erythrocytes to distinguish healthy and thalassemic erythrocytes. ? 2017 Society of Photo-Optical Instrumentation Engineers (SPIE).",erythrocyte; thalassemia; three-dimensional adaptive region-growing; tomographic diffractive microscopy,Adaptive optics; Diagnosis; Refractive index; Tomography; Adaptive region growing; Complete blood counts; erythrocyte; Morphological features; Morphological properties; thalassemia; Threedimensional (3-d); Tomographic; Blood; cell shape; cytology; diagnostic imaging; erythrocyte; human; microscopy; thalassemia; tomography; Cell Shape; Erythrocytes; Humans; Microscopy; Thalassemia; Tomography,2-s2.0-85038444355
"Tsai W.-C., Chien K.-L., Wu H.-Y.",56626308400;7102332315;36505251600;,Intensive blood pressure control in autosomal dominant polycystic kidney disease - How safe is it? Reply,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033575498&doi=10.1001%2fjamainternmed.2017.4925&partnerID=40&md5=68f72269afbe4e74ef7e5a05c850e7df,[無可用摘要],,"blood pressure regulation; chronic kidney failure; follow up; glomerulus filtration rate; human; hypertension; kidney function; kidney polycystic disease; Letter; priority journal; randomized controlled trial (topic); renin angiotensin aldosterone system; sample size; systematic review (topic); blood pressure; blood pressure measurement; hypertension; Blood Pressure; Blood Pressure Determination; Humans; Hypertension; Polycystic Kidney, Autosomal Dominant",2-s2.0-85033575498
"Hsieh P.-J., Kuo Y.-S., Chen M.-L., Lin C.-L., Su H.-Y.",55334954100;57194212641;57109495600;8615725900;23010514400;,Positive Captopril Renography Without Renal Artery Stenosis but a Renal Cell Carcinoma,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032860345&doi=10.1097%2fRLU.0000000000001833&partnerID=40&md5=2d6fed45c6dbd26a9bdb8654534e7e99,"A positive captopril renography indicates that patient's hypertension is renin dependent, most commonly caused by renal artery stenosis. The authors reported a case of positive captopril renography; however, CT demonstrated that renal arteries were intact, but there was a huge chromophobe renal cell carcinoma. Renin-dependent hypertension was relieved soon after nephrectomy. It is an uncommon cause of positive captopril renography. ? 2017 Wolters Kluwer Health, Inc. All rights reserved.",captopril renography; chromophobe renal cell carcinoma,"antihypertensive agent; captopril; pentetate technetium tc 99m; renin; captopril; adult; antihypertensive therapy; Article; blood pressure regulation; cancer surgery; case report; clinical article; dynamics; female; general practitioner; histopathology; human; hypertension; kidney; kidney artery; kidney artery stenosis; kidney dysfunction; kidney function; laboratory test; medical history; middle aged; nephrectomy; plasma renin activity; positive captopril renography; renal cell carcinoma; renography; x-ray computed tomography; complication; diagnostic imaging; kidney artery stenosis; kidney scintiscanning; kidney tumor; nephritis; renal cell carcinoma; renovascular hypertension; sensitivity and specificity; Captopril; Carcinoma, Renal Cell; Female; Humans; Hypertension, Renal; Kidney Neoplasms; Middle Aged; Nephrectomy; Nephritis; Radioisotope Renography; Renal Artery Obstruction; Sensitivity and Specificity",2-s2.0-85032860345
"Chao P.-Y., Liu W.-W., Hsu S.-S., Li P.-C.",56414238400;56606455500;57200085297;34875149900;,Laser speckle contrast shear wave imaging of three-dimensional cancer metastasis model,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039423324&doi=10.1109%2fULTSYM.2017.8092479&partnerID=40&md5=c7cb9d1eec0655318a42904823e46c41,"Biomechanical properties of the extracellular matrix (ECM) are important regulators in cell development, including proliferation, apoptosis and migration. Recent studies have shown that stiffening of the ECM resulting from deposition and crosslinking of collagen may promote invasion and migration of tumor cells. In our previous study, a laser speckle contrast shear wave (SW) imaging system was developed, and a feasibility study on non-invasive, non-superficial and exogenous-tracer-free evaluation of the mechanical property of the 3-D cell matrix was performed. In this report, the system is used to measure the stiffness of 3-D cancer metastasis models. We hypothesize that the developed system can provide temporal and spatial information of the cell matrix during cancer progression related to cancer cell migration and metastasis. ? 2017 IEEE.",,,2-s2.0-85039423324
