作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Wieland L.S., Santesso N.",6603283344;6506340726;,A summary of a Cochrane review: Music interventions for improving psychological and physical outcomes in cancer patients,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008462918&doi=10.1016%2fj.eujim.2016.12.005&partnerID=40&md5=cd3685de1d75d70dec844b8b5b6e914e,[無可用摘要],,cancer fatigue; cancer pain; cancer patient; diabetes mellitus; general condition improvement; guided imagery; human; leisure; malignant neoplasm; multicenter study (topic); music therapy; priority journal; psychological well-being; quality of life; randomized controlled trial (topic); Review; systematic review (topic); treatment outcome,2-s2.0-85008462918
"Pugh S.L., Wyatt G., Wong R.K.W., Sagar S.M., Yueh B., Singh A.K., Yao M., Nguyen-Tan P.F., Yom S.S., Cardinale F.S., Sultanem K., Hodson D.I., Krempl G.A., Chavez A., Yeh A.M., Bruner D.W.",55751695500;7102663171;7402127328;57213675389;7004298684;55568510826;55729626500;6506914325;7004388914;57200807776;6602785242;7005808330;6603115792;57192650503;57189891962;7004523235;,Exploratory Factor Analysis of NRG Oncology's University of Washington Quality of Life Questionnaire—RTOG Modification,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007090205&doi=10.1016%2fj.jpainsymman.2016.11.002&partnerID=40&md5=fe4279df3736d8b8e6dfa2034cbd2f07,"Context The 15-item University of Washington Quality of Life questionnaire–Radiation Therapy Oncology Group (RTOG) modification (UW-QOL–RTOG modification) has been used in several trials of head and neck cancer conducted by NRG Oncology such as RTOG 9709, RTOG 9901, RTOG 0244, and RTOG?0537. Objectives This study is an exploratory factor analysis (EFA) to establish validity and reliability of the instrument subscales. Methods EFA on the UW-QOL–RTOG modification was conducted using baseline data from NRG Oncology's RTOG 0537, a trial of acupuncture-like transcutaneous electrical nerve stimulation in treating radiation-induced xerostomia. Cronbach α coefficient was calculated to measure reliability; correlation with the University of Michigan Xerostomia Related Quality of Life Scale was used to evaluate concurrent validity; and correlations between consecutive time points were used to assess test-retest reliability. Results The 15-item EFA of the modified tool resulted in 11 items split into four factors: mucus, eating, pain, and activities. Cronbach α ranged from 0.71 to 0.93 for the factors and total score, consisting of all 11 items. There were strong correlations (ρ???0.60) between consecutive time points and between total score and the Xerostomia Related Quality of Life Scale total score (ρ?>?0.65). Conclusion The UW-QOL–RTOG modification is a valid tool that can be used to assess symptom burden of head and neck cancer patients receiving radiation therapy or those who have recently completed radiation. The modified tool has acceptable reliability, concurrent validity, and test-retest reliability in this patient population, as well as the advantage of having being shortened from 15 to 11 items. ? 2016 American Academy of Hospice and Palliative Medicine",factor analysis; Quality of life; xerostomia,"acupuncture; adult; Article; cancer radiotherapy; concurrent validity; Cronbach alpha coefficient; eating; exploratory factor analysis; female; head and neck cancer; human; major clinical study; male; mouth pain; pain; quality of life assessment; radiation induced xerostomia; recreation; sore throat; swallowing; test retest reliability; transcutaneous electrical nerve stimulation; University of Washington Quality of Life Questionnaire Radiation Therapy Oncology Group; xerostomia; aged; complication; daily life activity; factor analysis; head and neck tumor; middle aged; pain; psychology; quality of life; questionnaire; Activities of Daily Living; Aged; Eating; Factor Analysis, Statistical; Female; Head and Neck Neoplasms; Humans; Male; Middle Aged; Pain; Quality of Life; Surveys and Questionnaires",2-s2.0-85007090205
"Fallone C.A., Gisbert J.P., Chiba N., Veldhuyzen van Zanten S., Fischbach L., Hunt R.H., Jones N.L., Render C., Leontiadis G.I., Moayyedi P., Marshall J.K.",7004588542;15738414000;7102331439;7004698670;6602212564;7401608004;7403398948;36907225600;55885465000;7005697363;7404858353;,Reply,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006262150&doi=10.1053%2fj.gastro.2016.11.036&partnerID=40&md5=3235d3ef25808a8c9421587bd73e5724,[無可用摘要],,amoxicillin; bismuth; clarithromycin; doxycycline; metronidazole; proton pump inhibitor; tetracycline; adult disease; antibiotic resistance; antibiotic therapy; bacterial clearance; clinical effectiveness; clinical practice; disease duration; disease eradication; drug substitution; drug withdrawal; evidence based practice; Helicobacter infection; Helicobacter pylori; human; Letter; managed care; medication compliance; meta analysis (topic); prevalence; priority journal; randomized controlled trial (topic); time to treatment; unspecified side effect,2-s2.0-85006262150
"Pope C.J., Mazmanian D., Sharma V., Sharma S.",55487026300;57207900093;35391179300;55580271100;,In Response,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006043240&doi=10.1016%2fj.jogc.2016.09.009&partnerID=40&md5=6a4802fdb7b3ef3cdc40935ce9daf3d2,[無可用摘要],,diagnostic accuracy; disease severity; endometriosis; health care personnel; human; interview; laparoscopy; Letter; mental disease; pain; perception; psychiatric diagnosis; quality of life; self report; validity; female; Endometriosis; Female; Humans,2-s2.0-85006043240
Scheinemann K.,24067720800;,Grandparents: A hardly recognized part of the childhood cancer family,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994868793&doi=10.1002%2fpbc.26229&partnerID=40&md5=977fe861700e64741ce626af891cde7c,[無可用摘要],,anxiety disorder; Article; cancer family; child care; childhood cancer; clinical assessment; depression; distress syndrome; emotional attachment; family centered care; financial management; grandchild; grandmother; grandparent; health care system; hospital care; hospitalization; human; outpatient care; population; priority journal; psychosocial care; quality of life; sibling; sleep; sleep disorder; social support; spiritual care; support group; family; neoplasm; Family; Grandparents; Humans; Neoplasms,2-s2.0-84994868793
"VanderBeek L., Francescutti V., Farrokhyar F., Lovrics P., Strang B., Kahnamoui K.",55245908500;6506307063;6507027308;6506526166;6602808053;6506810945;,Primary Breast Cancer Tumor and Patient Characteristics as Predictors of Adjuvant Radiation Therapy,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994802476&doi=10.1111%2ftbj.12684&partnerID=40&md5=fb79d6b2bb762294622e7647fa8d6c86,"Adjuvant radiation therapy reduces the risk of local recurrence of breast cancer. Our study identifies patient and tumor characteristics that guide the use of adjuvant radiation therapy and evaluates our adherence to recommended guidelines. A retrospective review was undertaken of 1,667 stage I–III breast cancer patients treated at a regional cancer center from 2004 to 2007. Univariate analysis was used to select factors for entry into a multivariate stepwise logistic regression model. Descriptive statistics was used to compare use of radiation therapy of 382 stage I–III breast cancer patients diagnosed in 2013 to those from 2004 to 2007. The primary indicators for any radiation therapy (n = 935) were breast conserving surgery (OR 79.5, 95% CI [47.6–132.9]), four to nine positive lymph nodes (71.9, [17.0–304.7]), and greater than nine positive lymph nodes (60.5, [7.9–460.8]). In post-mastectomy patients (n = 408), the indicators for radiation therapy were four to nine positive lymph nodes (29.4, [12.9–67.4]) and greater than nine positive lymph nodes (108.3, [14.5–807.5]). In breast conserving surgery patients (n = 1,081) 96.1% were offered radiation therapy. Patients offered local-regional radiation therapy were more likely to have any positive nodes (ORs 4.3–91.0), have had a mastectomy (4.3, [2.2–8.4]), and had larger tumors (1.6, [1.3–2.0]). Local-regional radiation therapy was recommended less frequently in node positive patients in 2004–2007 (35.0%) compared to in 2013 (70.5%) [p < 0.001]. Patients who had a breast conserving surgery or had four or more positive lymph nodes were more likely to receive radiation therapy. Patients with any positive lymph nodes, larger tumors, or who had a mastectomy were more likely to receive local-regional radiation therapy. Our institution was more likely to offer local-regional radiation therapy in node positive breast cancer in 2013 compare to 2004–2007. ? 2016 Wiley Periodicals, Inc.",breast cancer; radiation; regression model; risk stratification,"adjuvant radiotherapy; adult; Article; breast cancer; cancer radiotherapy; cancer staging; cancer surgery; clinical decision making; clinical feature; cross-sectional study; female; human; lymph node; major clinical study; middle aged; partial mastectomy; practice guideline; primary tumor; protocol compliance; retrospective study; tumor volume; adjuvant radiotherapy; aged; Breast Neoplasms; lymph node metastasis; pathology; procedures; sentinel lymph node biopsy; statistical model; Aged; Breast Neoplasms; Cross-Sectional Studies; Female; Humans; Logistic Models; Lymph Nodes; Lymphatic Metastasis; Mastectomy, Segmental; Middle Aged; Radiotherapy, Adjuvant; Retrospective Studies; Sentinel Lymph Node Biopsy",2-s2.0-84994802476
"Rosen J., Sancheti P., Fierlinger A., Niazi F., Johal H., Bedi A.",7402343219;24081271000;7801317420;56925599300;40261672400;35842842900;,Potential Impact of Biologically Derived Hyaluronic Acid on Quality of Life in Patients with Knee Osteoarthritis in the United States,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994245999&doi=10.1007%2fs12325-016-0433-3&partnerID=40&md5=7ba99e413b06dd59da8c66cf4f41f082,"Introduction: Knee osteoarthritis is one of the leading causes of disability in the world. Intra-articular hyaluronic acid (IA-HA) is a treatment modality that provides a minimally invasive treatment option for the management of osteoarthritis-related symptoms. This study examined the current and potential economic impact of using a biologically derived, high molecular weight hyaluronic acid preparation (Euflexxa) on the US population for the management of knee osteoarthritis. Methods: A model was developed to estimate the total number of patients with symptomatic knee osteoarthritis in the US in 2015, distributed by Kellgren–Lawrence (K–L) grade, and the number of people living with total knee arthroplasty (TKA). The potential utility of Euflexxa was applied to this model population to determine the current and potential impact of the treatment as the total number of quality adjusted life years (QALY) saved within the US population. Results: There are approximately 12 million people currently suffering from symptomatic knee osteoarthritis in the US, and approximately 5 million living with TKA. It was estimated that, with a target treatment group of K–L grades 2–3, there are approximately 4 million patients eligible for treatment with a high molecular weight intra-articular hyaluronic acid injection. With current use, it is estimated that Euflexxa can save 36,730?QALY/year among the US population, and has the potential to save an additional 369,181?QALY/year if used by all eligible patients. Conclusions: This study demonstrates that more widely used, biologically derived, high molecular weight IA-HAs, such as Euflexxa, have the potential to save a substantial number of QALYs among the US population with symptomatic knee osteoarthritis. Funding: Ferring Pharmaceuticals Inc. ? 2016, The Author(s).",Economic; Euflexxa; Hyaluronic acid; Knee; Orthopaedics; Osteoarthritis,"euflexxa; hyaluronic acid; unclassified drug; hyaluronic acid; Article; controlled study; economic evaluation; health care utilization; human; knee osteoarthritis; major clinical study; mortality rate; population model; prevalence; quality adjusted life year; quality of life; randomized controlled trial (topic); total knee arthroplasty; United States; adult; aged; female; intraarticular drug administration; male; middle aged; Osteoarthritis, Knee; very elderly; Adult; Aged; Aged, 80 and over; Female; Humans; Hyaluronic Acid; Injections, Intra-Articular; Male; Middle Aged; Osteoarthritis, Knee; Quality of Life; United States",2-s2.0-84994245999
"Ding W., Huang K., L? B., Xu L., Liu J., Jiang C., Teng X., Ren X., Wang B.",7201704698;57198079423;12785849200;57189068434;57038260700;57189073325;8436239900;57189071486;57157744700;,Paraffin-embedded Tissue Fragment Suspension (PETFS): A Novel Method for Quality Control Preparation in Immunohistochemistry,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965032084&doi=10.1097%2fPAI.0000000000000372&partnerID=40&md5=7ef714f45718362db9809dff46b27140,"Immunohistochemistry (IHC) is one of the most important adjunctive techniques in surgical pathology. Quality controls are essential for staining interpretation. The most common controls are cut from the formalin-fixed, paraffin-embedded tissue blocks in advance. In contrast, we developed paraffin-embedded tissue fragment suspension (PETFS), a novel method in liquid form, for quality control preparation. The liquid form controls were cut from the donor formalin-fixed, paraffin-embedded paraffin blocks, stored in the 4°C fridge easily, and added to the top and bottom of the test slide directly by pipetting. The tissue fragments from the PETFS had a comparable IHC staining pattern to that of the control sections from the original donor blocks. Over a 180-day testing period, the IHC staining pattern and intensity remained strong and specific. The clinical value of PETFS method was further validated by their successful application as controls for the expression of estrogen receptor, progesterone receptor, and C-erbB-2 in 240 breast invasive ductal carcinomas. We concluded that PETFS is a fast, low-cost, and less donor tissue consumption robust technique as quality controls for routine IHC staining in surgical pathologic practice. Copyright ? 2016 Wolters Kluwer Health, Inc. All rights reserved.",cost effective; immunohistochemistry (IHC); paraffin-embedded tissue fragment suspension (PETFS); quality control preparation; tissue microarray,estrogen receptor; formaldehyde; paraffin; progesterone receptor; thyroid hormone receptor alpha; adenocarcinoma; Article; breast carcinoma; cellular distribution; colon adenocarcinoma; gastrointestinal stromal tumor; gene expression regulation; histology; human; human tissue; immunohistochemistry; lumpectomy; lung adenocarcinoma; mastectomy; paraffin embedded tissue fragment suspension; pheochromocytoma; priority journal; quality control; tissue microarray; breast tumor; comparative study; evaluation study; female; immunohistochemistry; metabolism; pathology; procedures; staining; standards; tissue fixation; Breast Neoplasms; Female; Humans; Immunohistochemistry; Paraffin Embedding; Quality Control; Staining and Labeling; Thyroid Hormone Receptors alpha; Tissue Fixation,2-s2.0-84965032084
"O'Donnell M., Mann J.F.E., Schutte A.E., Staessen J.A., Lopez-Jaramillo P., Thomas M., Mente A., Saulnier P.J., Yusuf S.",55637830500;57203734343;7006697270;7202415416;7004478068;35461916400;14321895500;24069464700;7202749318;,Dietary sodium and cardiovascular disease risk,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003806584&doi=10.1056%2fNEJMc1612304&partnerID=40&md5=70563c836aa54e0675bc1a854d6ad4fe,[無可用摘要],,"sodium; salt intake; sodium; sodium intake; cardiovascular disease; cardiovascular risk; human; Letter; mortality risk; nutritional assessment; patient safety; priority journal; public health; randomized controlled trial (topic); renin angiotensin aldosterone system; risk assessment; risk benefit analysis; risk reduction; sodium intake; sodium restriction; sodium urine level; urinalysis; cardiovascular disease; hypertension; risk factor; salt intake; Cardiovascular Diseases; Humans; Hypertension; Risk Factors; Sodium; Sodium Chloride, Dietary; Sodium, Dietary",2-s2.0-85003806584
"Kouyoumdjian F.G., Lai W., Orkin A., Pek B.",6507176931;57192236756;23668444300;57192257232;,A 25-year-old woman with diabetes in custody,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002002722&doi=10.1503%2fcmaj.151232&partnerID=40&md5=bd97b7e5b3a9d10e2124970ce04dfa1c,[無可用摘要],,"insulin; oxycodone; adult; case report; cooperation; diabetic ketoacidosis; fatigue; female; good clinical practice; health care need; human; informed consent; insulin dependent diabetes mellitus; insulin treatment; length of stay; Note; patient care; physical examination; prisoner; slurred speech; treatment planning; confidentiality; Diabetes Mellitus, Type 1; diabetic ketoacidosis; exercise; hospital emergency service; legislation and jurisprudence; prisoner; substance abuse; Adult; Confidentiality; Continuity of Patient Care; Diabetes Mellitus, Type 1; Diabetic Ketoacidosis; Emergency Service, Hospital; Female; Humans; Prisoners; Restraint, Physical; Substance Abuse Detection",2-s2.0-85002002722
Kapoor A.,8927036900;,"Update on bladder, kidney, and prostate cancer from the European society for medical oncology (ESMO) annual meeting 2016",2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006355706&partnerID=40&md5=d5be03cb52e994321a196c52fe13e844,[無可用摘要],,,2-s2.0-85006355706
"Weinstangel H., Buka I., Campbell S.",56156906700;15842961200;54944849400;,Environmental pediatrics: An introduction and evaluation of online resources,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002374014&doi=10.1515%2freveh-2016-0019&partnerID=40&md5=04d1b05f9fc3a110ded43d8878acd158,"Introduction: The World Health Organization (WHO) estimates that three million children under the age of 5 die annually from environmentally related disease. In the United States, the cost of environmentally related public health concerns is estimated as greater than $55 billion. Environmental exposure is among parents' top health concerns for children. Yet, the study of the effects of environmental exposure on health outcomes is a developing field, and clinicians feel inadequately prepared to address these concerns. The Children's Environmental Health Clinic (ChEHC) is the first clinic of its kind in Canada. Their website includes a list of online resources on major topics related to child health and the environment. There has not yet been an objective evaluation of the comprehensiveness of the topics or scientific quality of the information on the website. This study seeks to offer an accessible introduction to the field of environmental pediatrics, including an online resource for evidence- based information on key topics in the field. These resources assist in disease prevention, health promotion, education, and the increasing need to balance environmental health risks. Methods: A scoping review of scientific and gray literature in the field of environmental pediatrics was performed to inform a written introduction to the field and to identify gaps in the content of the ChEHC website. The content of the ChEHC website was then objectively evaluated using the National Network of Libraries of Medicine checklist for health websites. Results: Ten categories within the field of environmental pediatrics emerged from the literature review. A small number of gaps were identified on the website and in the literature. The content of the ChEHC website was found to be of high quality. Future directions: The website will be updated using the results of the study as a guide, to make it as relevant, complete, and evidence-based as possible. Conclusions: Environmental pediatrics is an important, emerging topic. There is a need for accessible, evidencebased pediatric environmental health resources for clinicians and the general public. The products of this study (a publication and website) respond to that need and thus assist in disease prevention and health promotion. ? 2016 Walter de Gruyter GmbH, Berlin/Boston.",environmental health; pediatrics; toxic environmental substances,"Canada; child; child health; communicable disease control; education; environmental health; health promotion; health status indicator; human; pediatrics; preschool child; procedures; Canada; Child; Child Health; Child, Preschool; Communicable Disease Control; Environmental Health; Health Promotion; Health Status Indicators; Humans; Pediatrics",2-s2.0-85002374014
"Schmidt L.A., Burack J.A., Van Lieshout R.J.",57203194616;7006616561;16040780600;,Themed issue on developmental origins of adult mental health and illness,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995538870&doi=10.1017%2fS204017441600060X&partnerID=40&md5=52100642326f121778dd9aaac4269c1e,[無可用摘要],,,2-s2.0-84995538870
"Sharma S., Brennan B., Naden R., Whelan P.",55580271100;7006051661;57189008980;7006278353;,A case of Degos disease in pregnancy,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993940396&doi=10.1177%2f1753495X16652006&partnerID=40&md5=0e110737138939be7119888b5e21a13f,"Degos disease is characterized as a rare systemic vaso-occlusive disorder, although the exact pathophysiology is uncertain. Fewer than 200 patients have been reported in the literature, and only two reports describe the course of the disease during pregnancy. Here, we present the first reported case of the course of pregnancy in a woman with the systemic form of Degos disease. The patient had been diagnosed with Degos prior to pregnancy and was monitored throughout the duration of the pregnancy. Her presentation and treatment are described. There was no further exacerbation secondary to the pregnancy itself; the pregnancy course was uncomplicated and the baby unaffected to date. ? 2016, ? The Author(s) 2016.",General medicine; high-risk pregnancy,acetylsalicylic acid; adult; Article; case report; cesarean section; female; gestational age; histopathology; human; human tissue; malignant atrophic papulosis; nuclear magnetic resonance imaging; pregnancy; priority journal; skin biopsy; skin defect,2-s2.0-84993940396
"Roshanov P.S., Iansavichus A.V., Haynes R.B., Garg A.X.",45161605200;15131553800;7202566529;55616238600;,Empirically Derived Search Filters for the Development of Kidney Disease Clinical Practice Guidelines,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991207701&doi=10.1053%2fj.ajkd.2016.07.029&partnerID=40&md5=84bf04e93c3862fa288dfd3dae44dcf7,[無可用摘要],,"bibliographic database; information retrieval; kidney disease; Letter; medical information system; practice guideline; search engine; human; Medline; search engine; Databases, Bibliographic; Humans; Kidney Diseases; MEDLINE; Practice Guidelines as Topic; PubMed; Search Engine",2-s2.0-84991207701
"Fanton-Aita F., Matteau A., Iliza A.C., Mitchell D., Guertin J.R., Dubois A., Dub? M.-P., Tardif J.-C., LeLorier J.",57191248268;16241772000;57191249290;55252494400;36970502400;57190047796;7103243627;35399980400;7005311282;,Maximal expected benefits from lowering cholesterol in primary prevention for a high-risk population,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988311443&doi=10.1080%2f03007995.2016.1222514&partnerID=40&md5=2dea9fb2b3a235ed275fcf9cbac95440,"Aims: The objective of this study was to estimate the maximal clinical benefit that could be reasonably expected from a cholesterol-lowering intervention. Materials and methods: We used a hypothetical population at high risk of cardiovascular disease events from three risk assessment models including the Framingham risk function, the Score Canada and the Pooled Cohort Risk Assessment Equations. Our source population were all 55-year-old smoking men with diabetes, hypertension and low HDL. From this population, we identified two different subpopulations named “high” and “low”, referring to their cholesterol levels which were set at 8.60 and 4.14 mmol/L respectively. Both subpopulations were identified for each risk assessment model in order to estimate the maximal impact of lowering cholesterol on cardiovascular disease events. Results: Our extrapolations estimated that the maximal theoretical efficacy of a cholesterol-lowering intervention corresponds to a risk ratio ranging between 0.46 and 0.66 over a 10-year period. The number of events prevented during this period were between 21 and 29 per 100 patients which corresponds to a number needed to treat varying from 3.47 to 4.76. Conclusions: Our estimation showed the maximal clinical benefit that could be reasonably expected by an intervention that would lower total cholesterol in high-risk patients. ? 2016 Informa UK Limited, trading as Taylor & Francis Group.",Cardiovascular disease; Cholesterol; High-risk; Maximal clinical benefit; Primary prevention; Risk assessment,"cholesterol; high density lipoprotein; hypocholesterolemic agent; adult; Article; cardiovascular disease; cardiovascular risk; cholesterol blood level; diabetes mellitus; female; Framingham risk score; high risk population; human; hypertension; lipoprotein blood level; major clinical study; male; middle aged; primary prevention; risk assessment; smoking; Cardiovascular Diseases; procedures; statistical model; statistics and numerical data; Anticholesteremic Agents; Cardiovascular Diseases; Humans; Male; Middle Aged; Models, Statistical; Primary Prevention; Risk Assessment",2-s2.0-84988311443
Woodbury-Smith M.,8663924700;,Improving the uptake of health screening among individuals with intellectual disability,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978496377&doi=10.1111%2fdmcn.13193&partnerID=40&md5=28c4dfa35debb960e6f2ba57d685c870,[無可用摘要],,health promotion; health status; human; intellectual impairment; mass screening; Note; physical examination; priority journal; Humans; Intellectual Disability; Mass Screening,2-s2.0-84978496377
"Sasson L., Tamir A., Houri S., Betawe A., Darwazah A.K., Kapusta L., Pivnick L.E., Goldman B.G.",6603471254;7102306747;6603290004;57009082800;12141412700;24457520900;57009130600;57008742000;,Mending hearts and building bridges: The save a child's heart foundation,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950336484&doi=10.1097%2fPHH.0000000000000348&partnerID=40&md5=50fdf516072e15092bb11023bfaea4f3,"Context: Save a Child's Heart addresses the challenges of heart care for children in underdeveloped countries. Objective: Save a Child's Heart has created a center of excellence for pediatric cardiac care at the Wolfson Medical Center in Israel, helped develop partner sites for evaluation and referral, and trained medical teams to return and build their own capacity for local cardiac care. Results: Save a Child's Heart has treated more than 3600 children from 48 countries, with 50% from Iraq, Jordan, the Palestinian Authority, and Syria. In cooperation with the Palestinian Authority, Save a Child's Heart has examined more than 6000 children and treated 1750 children, trained 21 medical personnel, and conducted seminars for Palestinian medical personnel. The ""Heart of the Matter Project,"" funded by the European Union, US Agency for International Development, the Palestinian Ministry of Health, and the Israeli Ministry of Regional Cooperation, is currently training a team at the Wolfson Medical Center from the Palestine Medical Complex in Ramallah and provides funds for Palestinian children's care in Israel. Conclusions: Save a Child's Heart is a model of a global humanitarian health care initiative with a single focus on heart disease in children. The ""Heart of the Matter Project"" is a model of health care based on regional cooperation despite local political tensions. ? 2015 Wolters Kluwer Health, Inc.",pediatric cardiac treatment; regional cooperation,"cooperation; developing country; Heart Diseases; human; in service training; Israel; non profit organization; nonbiological model; patient care; pediatrics; treatment outcome; Continuity of Patient Care; Cooperative Behavior; Developing Countries; Foundations; Heart Diseases; Humans; Inservice Training; Israel; Models, Organizational; Pediatrics; Treatment Outcome",2-s2.0-84950336484
"Crapper E.P., Wasser K., Foster K.J., Foster W.G.",57031918900;57203247260;57203239275;57210239897;,"Voluntary Exposures: Natural Herbals, Supplements, and Substances of Abuse - What Evidence Distinguishes Therapeutic from Adverse Responses?",2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051039374&doi=10.1002%2f9781119023647.ch6&partnerID=40&md5=11306e33c9d823255f09d2c5e6fc0f65,"Herbals and supplements are frequently sold over the counter without the requirement of a prescription. While the beneficial effects are widely promoted in the lay press, the impact of these compounds on health may be positive, negative, or neutral. This chapter focuses on the effects of exogenous chemicals on the reproductive system across the life span. In addition, it explores where data permit, the relationship between exposure to these chemicals and adverse effects on the reproductive tract. Experiments on animals and studies from tissue culture are included where epidemiological studies provide evidence of a significant association to address issues of biological plausibility, dose-response, modes and mechanisms of action, and relevance to human health. Of the many environmental toxicants and lifestyle factors known to affect fertility and ovarian function, cigarette smoking is potentially the most clinically relevant and preventable toxic exposure in women, is a global health issue, and it targets for infertility prevention. ? 2018 John Wiley & Sons, Inc. All rights reserved.",Biological plausibility; Cigarette smoking; Dose-response; Environmental toxicants; Exogenous chemicals; Global health issue; Herbal supplements; Reproductive system; Toxic exposure,,2-s2.0-85051039374
"Patzer J., Oqab Z., McIntyre W.F., Hopman W.M., Baranchuk A.",57190660653;56387607400;32367745500;7005617119;18036557700;,Cardiology residents' anticoagulation preferences for stroke prophylaxis in atrial fibrillation patients,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982105569&doi=10.1016%2fj.ijcard.2016.07.243&partnerID=40&md5=bfd5108856dfe13a3d512153f194048d,[無可用摘要],Anticoagulation; Atrial fibrillation; Guideline adherence; Interns and residents,"acetylsalicylic acid; anticoagulant agent; apixaban; dabigatran; rivaroxaban; warfarin; anticoagulant agent; Article; atrial fibrillation; brain hemorrhage; Canadian; cerebrovascular accident; CHADS2 score; chronic kidney disease; clinical decision making; congestive heart failure; drug choice; gastrointestinal hemorrhage; human; hypertension; prescription; priority journal; protocol compliance; resident; aged; atrial fibrillation; cardiology; complication; education; male; medical education; procedures; protocol compliance; standards; Stroke; Aged; Anticoagulants; Atrial Fibrillation; Cardiology; Drug Prescriptions; Education, Medical, Continuing; Guideline Adherence; Humans; Internship and Residency; Male; Stroke",2-s2.0-84982105569
"P?rez-Gaxiola G., Castrej?n-Garc?a G.V., Le?n-Sicairos N., Cuello-Garc?a C.A.",36509121900;57205107574;57213105734;15750192900;,"Internet y vacunas: an?lisis de su uso por padres de familia, sus percepciones y asociaciones",2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058611150&doi=10.21149%2fspm.v58i6.8065&partnerID=40&md5=35ac29794c4eb0f6e0c0bd73c203c48c,[無可用摘要],,adult; attitude to health; female; health survey; human; male; Mexico; middle aged; psychology; statistics and numerical data; vaccination; vaccination refusal; young adult; Adult; Attitude to Health; Female; Health Surveys; Humans; Male; Mexico; Middle Aged; Vaccination; Vaccination Refusal; Young Adult,2-s2.0-85058611150
"Liang L.Y., Sim Y.",57191984568;57191976681;,Pathways to subspecialization in family practice [Voies menant ? la sursp?cialisation en pratique familiale],2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995691215&partnerID=40&md5=4b40cadd0c198620493670e4adeec4e1,[無可用摘要],,family medicine; general practice; general practitioner; human; Note; specialization; Canada; education; general practice; medical education; trends; Canada; Family Practice; Fellowships and Scholarships; Humans; Internship and Residency; Specialization,2-s2.0-84995691215
