作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Hantoro I.F., Syam A.F.",57201914490;8443384400;,Measurement of Health-Related Quality of Life in Patients with Functional Dyspepsia,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053389248&partnerID=40&md5=66d7fbdd526179f005b54f7e58a0d41e,"In up to 80% of dyspepsia patients who consult a physician in the hospital, dyspepsia is considered to be functional dyspepsia. Although not associated with increased mortality, functional dyspepsia is a burden at both the community and national levels because it can cause physical, mental, and social distress that can affect a patient's quality of life. Health-related quality of life (HRQOL) is a multidimensional construct comprising at least three broad domains-physical, psychological, and social functioning-which can all be affected by a disease and its treatment. It is important to assess HRQOL in patients with functional dyspepsia to identify the effects of the disease and its treatment on patients. Both disease-specific and generic instruments can be used to assess HRQOL in patients with functional dyspepsia. Each instrument has its own advantages and limitations. The selection of instrument to assess HRQOL is determined by the study population, research questions, disease entities, and researcher preferences. The purpose of this article is to explain the concept of HRQOL and the use of HRQOL assessment in patients with functional dyspepsia.",functional dyspepsia; health-related quality of life,dyspepsia; health status indicator; human; pathophysiology; psychology; quality of life; questionnaire; Dyspepsia; Health Status Indicators; Humans; Quality of Life; Surveys and Questionnaires,2-s2.0-85053389248
"Gunawan A.A.S., Brandon D., Puspa V.D., Wiweko B.",55991217400;57203838371;57203835036;43061741400;,Development of Urine Hydration System Based on Urine Color and Support Vector Machine,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053125197&doi=10.1016%2fj.procs.2018.08.200&partnerID=40&md5=2e4f6d50ea742998ace8589bea74a112,"Nowadays, to maintain hydration in human body has becoming an important issue in health research. The water needs depend on many factors like body size, dietary intake, gender and physical activity, consequently the indicator of hydration status is highly individual. Based on recent research that said the urine color is reliable indicator for hydration status, we would like to develop a prototype for detecting hydration status automatically. To use the color indicator precisely, we tested several color sensors to performance in detecting color and chose TCS34725 as the color sensor. The prototype of urine hydration system (UHS) is designed to record hydration status data in daily basis in cloud computing and the urine information can be accessed by Android smartphone. The prototype employs a set of microcontrollers and sensors as IoT devices and support vector machine (SVM) as a classifier. To evaluate the accuracy of hydration status, we compared the prediction with urine specific gravity (USG) as golden standard. The accuracy of our UHS prototype can reach up to 84%, which is nearly similar with the accuracy of manual prediction using only human eyes. ? 2018 The Authors. Published by Elsevier Ltd.",cloud computing; color sensor; support vector machine; urine hydration system; urine specific gravity,Artificial intelligence; Body fluids; Cloud computing; Color; Density (specific gravity); Support vector machines; Android smartphone; Color indicator; Color sensors; Dietary intakes; Health research; Hydration systems; Physical activity; Recent researches; Hydration,2-s2.0-85053125197
"Hariyati R.T.S., Hamid A.Y., Eryando T., Hasibuan Z.A.",50161556400;57201498185;56574265200;57203922071;,"Usability and satisfaction of using electronic nursing documentation, lesson-learned from new system implementation at a hospital in Indonesia",2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052109070&doi=10.1080%2f20479700.2018.1504387&partnerID=40&md5=f4e3a43c7c274deae22a1cb922b0139a,"Electronic health records are expected to improve the quality of care provided to hospitalized patients. Electronic documentation implementation is a course of action that requires much time and attention. The study aimed to explore and describe the usability and satisfaction of using electronic documentation. Quantitative and descriptive qualitative research methods were done through focus group interviews involving eight nurses and a questionnaire survey to 219 nurses. Satisfaction before and after the implementation of the system was compared using thematic analysis and paired t-test. The system was developed with NANDA, NIC and NOC language and named as ""SIMPRO"". The results yielded themes on perception about usability, positive and negative responses, barriers to and expectations for successful implementation. SIMPRO was found to increase the nurse satisfaction and usability (p = 0.001). Training on the motives for change might strengthen the nurse's motivation and facilitate the transition to a new system. The study findings implied that electronic nursing documentation was an effective way to improve nursing documentation. In addition, support from the leader and organization might affect the effectiveness of the system implementation. ? 2018, ? 2018 Informa UK Limited, trading as Taylor & Francis Group.",electronic documentation; nursing; Satisfaction; usability,article; controlled study; documentation; expectation; human; human experiment; Indonesia; interview; language; leadership; motivation; nurse; perception; qualitative research; quantitative analysis; questionnaire; satisfaction; thematic analysis,2-s2.0-85052109070
"Rezwendy, Syahdi R.R., Yanuar A.",57203514360;57193830760;13807692900;,Indonesian herbal sglt2 inhibitor discovery through pharmacophore-based virtual screening,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052017690&doi=10.5530%2fpj.2018.4.136&partnerID=40&md5=58e7e2f62e31ace44cbc323169732cdf,"Objective: Sodium-glucose cotransporter 2 (SGLT2) inhibitor had been evaluated in clinical trials as the basic strategy of hyperglycemia handling in diabetes. However, because of SGLT2 inhibitors is the new class of oral antidiabetic, it is rare to be found in Indonesia, and it is costly.This study was intended to find compounds from Indonesian herbal database that show capability to be used as SGLT2 inhibitors through a pharmacophore-based virtual screening approach. Methods: The SGLT2 inhibitor pharmacophore models were made from 10 training sets of SGLT2 ligand inhibitors using the Ligand Scout 4.1.5. Ten pharmacophore models which had been made were validated using test set and decoy set methods to know how the performance of pharmacophore model worked. Virtual screening were then applied to the best pharmacophore model. Results: The model-1 pharmacophore was the best model, with values of 0.9080, EF1% = 56.5, EF5% = 56.5 and AUC100% = 0.87 which served as model for virtual screening. Model-1 consisted of one hydrophobic interaction, one aromatic ring, four hydrogen bond donors and five hydrogen bond acceptors. Virtual screening showed three compounds (Hits) with best pharmacophore fit scores according to model-1 among 1377 compounds, they were vitexin = 113.62; cucumerin A = 112.62; and cucumerin B = 113.51. Conclusion: These results showed that vitexin, cucumerin A, and cucumerin B poten-tiall have activit as an SGLT2 inhibitor ? 2018 Phcog.Net.",Diabetes; Pharmacophore; SGLT2 Inhibitor; Virtual Screening,canagliflozin; cucumerin A; cucumerin B; dapagliflozin; empagliflozin; herbaceous agent; ipragliflozin; luseogliflozin; sodium glucose cotransporter 2 inhibitor; tofogliflozin; unclassified drug; vitexin; area under the curve; Article; data base; drug screening; hydrogen bond; hydrophobicity; Indonesia; pharmacophore; pharmacophore based virtual screening; sensitivity and specificity; validation process,2-s2.0-85052017690
"Artini W., Sjamsoe S., Susiyanti M.",54956727500;57191053385;19640377300;,Challenging treatment of bilateral multiple infection panuveitis in HIV/AIDS patients,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050235998&doi=10.18240%2fijo.2018.06.28&partnerID=40&md5=650ab270e65681e8e2d892857227ad60,[無可用摘要],,,2-s2.0-85050235998
"Kurniasari K.D.W.I., Arsianti A., Nugrahayning Aziza Y.A., Dyahningrum Mandasari B.K., Masita R., Ruhama Zulfa F., Kusumaning Dewi M., Zahira Zagloel C.R., Azizah N.N.U.R., Putrianingsih R.",57202901435;36124567000;57202903871;57202906114;57202906745;57202904698;57202906349;57202902777;57191927056;57191917315;,Phytochemical analysis and anticancer activity of seaweed gracilaria verrucosa against colorectal HCT-116 cells,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049744567&doi=10.13005%2fojc%2f340308&partnerID=40&md5=d21fe95caa5552772c9aeaf552bc3571,"In this research, we develop Indonesia marine resource of seaweed Gracilaria verrucosa as an anti-colorectal cancer agent. Seaweed Gracilaria verrucosa which was collected from east Lombok beach, Nusa Tenggara Barat, Indonesia, were extracted into four different organic solvents, that is n-hexane, ethylacetate, chloroform and ethanol.The extracts were analyzed by Phytochemical test and Thin Layer Chromatography (TLC). Subsequently, anticancer activity of n-hexane, ethyl acetate, chloroform and ethanol extracts of Gracilaria verrucosa were evaluated against colorectal HCT-116 cells by MTT cell proliferation assay. Based on Phytochemical analysis, the extracts of Gracilaria verrucosa containing secondary metabolite of saponin, while TLC analysis indicated that the extracts were composed by five chemical compounds. Among four concentrated extracts of Gracilaria verrucosa, ethanolic extract showed the strongest anticancer activity against colorectal HCT-116 cells with IC50 of 43.9 μg/mL.Ethanolic extract of seaweed Gracilaria verrucosa is potential to be further developed as a promising anti-colorectal cancer agents. ? 2018 Oriental Scientific Publishing Company. All Rights Reserved.",Anticancer activity; Colorectal HCT-116 cells; Gracillaria verrucosa; Phytochemistry,,2-s2.0-85049744567
"Sulaeman A., Wahid S., Sulaiman A., Lawrence S.G.",57202864549;7003306347;57206256978;57202869833;,The role of genetic variation single nucleotide polymorphism T45G and single nucleotide polymorphism G276T of the adiponectin gene in fatty liver pathomechanism on obese male subject,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049612546&doi=10.22159%2fajpcr.2018.v11s1.26615&partnerID=40&md5=3b390a309db4a0647587c1fc5818926e,"Objective: The aim of this study was to observe the role of genetic variation T45G and G276T of adiponectin gene in pathomechanism of fatty liver on obese subjects. Methods: An observational study with case–control design was conducted on 94 obese male subjects (50 subjects are obese male with fatty liver and 44 subjects are obese male without fatty liver). The research is taken place in Prodia Clinical Laboratory Makassar to determine genetic variation single nucleotide polymorphism (SNP) T45G (Genotype TT, thyroglobulin [TG], and GG) and SNP G276T (Genotype GG, GT, and TT) of adiponectin gene, technique of polymerase chain reaction-restriction fragment length polymorphism was used. The level of adiponectin, soluble tumor necrosis factor-α receptor 2 (sTNF-αR2), and insulin serum were measured by enzyme-linked immunosorbent assay method, meanwhile, fatty liver was detected by ultrasonography. Results: The result of the study showed genetic variation, T45G of adiponectin gene was genotype TT 62.8 %, genotype TG 30.9%, and genotype GG 6.3%; meanwhile, genetic variation G276T of adiponectin gene was genotype GG 43.6%, genotype GT 38.3 %, and genotype TT 18.1 %. There was no significant correlation of genetic variation T45G as well as G276T of adiponectin gene, to the level of adiponectin serum (>0.05). Insulin resistance was more frequent on genotype TT genetic variation T45G of adiponectin gene as compare to that on TG+GG (p=0.069). Genotype TT on genetic variation T45G of adiponectin gene was significant correlated with fatty liver (p=0.010). Genotype TG+TT on genetic variation G276T of adiponectin gene was more likely to have insulin resistance and fatty liver than that of genotype GG. Allele T carrier on genetic variation T45G and G276T of adiponectin gene had a higher chance to have insulin resistance and fatty liver as compare to that of allele G carrier. The odds ratio of having fatty liver insulin resistance is 5.3, genotype TT on genetic variation T45G of adiponectin gene is 3.8, low level of adiponectin is 3.4, and high level of sTNF-αR2 is 3.3. Conclusion: Genotype TT on genetic variation T45G of adiponectin gene has a role in fatty liver on obese subjects. Genotype TG+TT on genetic variation G276T of adiponectin gene was more high frequent to have fatty liver compare to that on genotype GG. Allele T carrier on genetic variation T45G of adiponectin gene had higher frequency on the occurrence of insulin resistance than that on allele G carrier. Insulin resistance has the highest influence as compare to genotype TT on genetic variation T45G of adiponectin gene, low level of adiponectin serum, high level of sTNF-αR2 serum in the pathomechanism of fatty liver in obese subjects. ? 2018 The Authors.",Adiponectin; Fatty liver; Genetic variation,adiponectin; glycine; insulin; threonine; thyroglobulin; tumor necrosis factor alpha receptor; tumor necrosis factor alpha receptor 2; unclassified drug; adiponectin gene; adult; Article; case control study; controlled study; echography; enzyme linked immunosorbent assay; fatty liver; gene frequency; genetic variation; genotype; heterozygote; human; Indonesia; insulin blood level; insulin resistance; major clinical study; male; obesity; observational study; odds ratio; pathogenesis; polymerase chain reaction; protein blood level; restriction fragment length polymorphism; single nucleotide polymorphism,2-s2.0-85049612546
"Setiawan A., Dawson A.",57209483394;54987176200;,Strengthening the primary care workforce to deliver community case management for child health in rural Indonesia,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049322972&doi=10.1071%2fAH17092&partnerID=40&md5=08dc32c1e19a485ecdf3aa5a6551b07c,"Objectives. The aim of the present study was to report on the implementation of community case management (CCM) to reduce infant mortality in a rural district, namely Kutai Timur, Kalimantan Indonesia. Methods. An interpretive qualitative methodology was used. In-depth interviews were conducted with 18 primary healthcare workers (PHCWs), and PHCWs were observed during a consultation with mothers to gain insight into the delivery of the new protocol and workforce issues. The field notes and interview transcripts were analysed thematically. Results. PHCWs reported that their performance had improved as a result of increased knowledge and confidence. The implementation of CCM had also reportedly enhanced the PHCWs' clinical reasoning. However, the participants noted confusion surrounding their role in prescribing medication. Conclusions. CCM is viewed as a useful model of care in terms of enhancing the capacity of rural PHCWs to provide child health care and improve the uptake of life-saving interventions. However, work is needed to strengthen the workforce and to fully integrate CCM into maternal and child health service delivery across Indonesia. ? 2018 AHHA.",primary health care workers,"article; case management; child; child death; child health care; city; consultation; controlled study; female; genetic transcription; human; Indonesia; infant mortality; interview; mother; physician; prescription; primary health care; rural area; rural population; adolescent; adult; case management; child health care; Indonesia; infant; male; newborn; organization and management; preschool child; primary health care; qualitative research; rural health care; young adult; Adolescent; Adult; Case Management; Child; Child Health Services; Child, Preschool; Female; Health Workforce; Humans; Indonesia; Infant; Infant Mortality; Infant, Newborn; Interviews as Topic; Male; Primary Health Care; Qualitative Research; Rural Health Services; Young Adult",2-s2.0-85049322972
"Kusumawardani L.H., Mulyono S., Fitriyani P.",57202742662;57003275400;57197781160;,Improving diarrheal preventive behavior through therapeutic sociodramatic play in school-aged children,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049188185&doi=10.6018%2feglobal.17.3.304701&partnerID=40&md5=65c85ab962ea7e29d9dc1562235118cc,"Healthy and clean living behaviors among school-aged children are still relatively low, exposing them to the risk of experiencing health problems in the future, such as diarrhea. This school-age period is actually the earliest phase in which children can develop healthy behaviors, hence making this phase a strategic target for health improvements. School-aged children are in a period of concrete operational development and they require specific health education methods that can reflect real and interactive experiences. The aim of the study was to determine the effect of therapeutic sociodramatic play on diarrheal preventive behaviors among school-aged children (6-12 years). The study design was a quasi-experimental with pre- and post-tests design, involving 76 school-age children who were divided into intervention group and control group. Multistage random sampling was used to determine the research area and school where the research was conducted, while the research subject was selected using simple random sampling. The results showed that therapeutic sociodramatic play significantly affects knowledge (p value = 0.000), attitudes (p value = 0.000), and diarrheal prevention skills (p value = 0.001). The study recommends that therapeutic sociodramatic play could be applied in an effort to enhance healthy and clean living behaviors and to prevent diarrhea among school-aged children, and it could be integrated into school nursing services. ? Servicio de Publicaciones - Universidad de Murcia.",Diarrheal prevention behavior; School-aged children; Therapeutic sociodrama,,2-s2.0-85049188185
"Marnolia A., Toepak E.P., Tambunan U.S.F.",57202576416;57193563624;56288932400;,Fragment-based lead compound design to inhibit Ebola VP35 through computational studies,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048783707&doi=10.21660%2f2018.49.3535&partnerID=40&md5=a085bee656996745f8f2c998dc711c0c,"Ebola virus (EBOV) is a virus that is classified under Filoviridae family as a pathogenic organism. On March 2016, World Health Organization (WHO) reported that 28.646 cases caused by EBOV. Thus, it is important to find the antiviral drug for this disease because it can create the epidemic around the world. EBOV VP35 is a potential drug target because it has the component of the viral RNA polymerase complex that will hamper the host interferon (IFN) production. In this research, about 6.662 fragments were obtained from ZINC15 Biogenic Database after the Rules of Three, and pharmacological properties parameters were applied. After that, these fragments were docked into the active side of EBOV VP35 using MOE 2014.09 software. The potential fragments from previous docking simulations were linked each other, resulting 91 ligands in the process. Furthermore, the docking simulation was conducted again and discovered the best three ligands that have lower Gibbs free binding energy than the standards. Moreover, the pharmacological prediction tests were also done to find the ligand with excellent molecular properties. The best three ligands from these tests were continued into molecular dynamics simulation. In the end, we conclude that the LEB 31 ligand can be the new drug candidate as EBOV VP35 inhibitor based on molecular docking, pharmacological prediction test, and molecular dynamic. ? 2018, Int. J. of GEOMATE.",Ebola virus; Fragment-based drug design; Molecular docking; Pharmacological prediction; VP35,,2-s2.0-85048783707
"Lestari N.D., Rahayuningsih E.M., Syahrul S., Emril D.R., Harapan H., Sadewa A.H., Bachtiar A., Sjahrir H.",57202589684;57202582553;6507935553;57189696300;55844857500;6506553494;56683183900;57193764605;,"SCN1A gene variations in epilepsy and migraine patients in Aceh, Indonesia",2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048778042&doi=10.29089%2f2017.17.00001&partnerID=40&md5=8b08343a1072c247cb15ef2c308d400f,"Introduction: Mutation of the sodium voltage-gated channel alpha subunit 1 (SCN1A) gene is an important cause of genetic epilepsy and familial hemiplegic migraine. However, data related to genetic variations of SCN1A in Indonesia are limited. Aim: To identify SCN1A gene variation in idiopathic epilepsy and common migraine patients in Aceh province, Indonesia. Ma t e r i a l and me thods: A case-control study was conducted at Dr. Zainoel Abidin Hospital, Banda Aceh, Indonesia from 1 March to 30 August 2015. Gene variation analysis of exon 26 of the SCN1A gene was conducted in 33 patients with idiopathic epilepsy, 33 patients with common migraine and 30 controls using polymerase chain reaction and direct sequencing. Results and discussion: SCN1A gene variations were identified in two partial secondary generalized epilepsy patients. In 1 patient, four silent mutations at nucleotide positions A4440T (Leu1480Leu), T4443C (Leu1481Leu), A5046G (Leu1682Leu) and C5121T (Asn1707Asn) were identified. One silent mutation at position G5505A (Glu1835Glu) was found in another patient. No gene variation was identified among controls and common migraine patients. Discussion: This study is the first report on genetic variations of the SCN1A gene in adult patients with idiopathic epilepsy and common migraine in Indonesia. However, the association between these genetic variants and epilepsy needs to be clarified. Conclusions: Five genetic variations in exon 26 of SCN1A were identified in 2 patients with partial secondary generalized epilepsy in Aceh, Indonesia. ? 2018 Polish Annals of Medicine.",Epilepsy; Gene variation; Migraine; Mutation; SCN1A,asparagine; glutamic acid; leucine; sodium channel Nav1.1; Aceh; adult; Article; case control study; clinical article; controlled study; exon; female; gene sequence; generalized epilepsy; genetic variation; human; male; migraine without aura; polymerase chain reaction; priority journal; silent mutation,2-s2.0-85048778042
"Auerkari E.I., Sofyanti E., Boel T., Soegiharto B.",10139113000;57195483224;57195487762;24478917200;,"TMD symptoms and vertical mandibular symmetry in young adult orthodontic patients in North Sumatra, Indonesia: A cross-sectional study [version 1; referees: 2 approved]",2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048660328&doi=10.12688%2ff1000research.14522.1&partnerID=40&md5=712ab7f74f75bda2dff8692b0e5348df,"Background: Temporomandibular joint disorder (TMD) includes symptoms of pain and dysfunction in the muscles of mastication and the temporomandibular joint. Differences in vertical condylar height, observed in the assessment of mandibular asymmetry, is a structural alteration that represents a risk factor for TMD. The study aimed to evaluate the association between TMD symptoms and vertical mandibular symmetry in young adult orthodontic patients in North Sumatra, Indonesia. Methods: The cross-sectional study included 18-25-year-old (mean ± SD, 21.9 ± 2.0 years) old orthodontic patients admitted to the Dental Hospital of Universitas Sumatera Utara, Medan, between June 2016 and March 2017. Vertical mandibular asymmetry was assessed from all 106 subjects using Kjellberg's technique from pre-treatment panoramic radiographs. The TMD symptoms were assessed by structural interviews using modified questionnaires based on Temporomandibular Disorder Diagnostic Index and Fonseca's Anamnestic Index. Results: Of the 106 subjects, 26 (24.5% of the total) with vertical mandibular symmetry and 39 (36.8%) with vertical mandibular asymmetry were positive for TMD symptoms. By contrast, 17 patients (16.0% of the total) with vertical condylar symmetry and 24 patients (22.6%) with vertical mandibular asymmetry were regarded negative for TMD symptoms. There was no significant difference (p=0.520) in TMD symptoms based on vertical mandibular symmetry. Conclusion: The results from this studied Sumatran population indicate that there are common TMD symptoms in young adult orthodontic patients, but there is no significant association between vertical mandibular asymmetry and TMD symptoms. Further study on the development of TMD, mandibular asymmetry and treatment planning for growing patients is suggested, using longitudinal and transitional approaches. ? 2018 Sofyanti E et al.",Vertical mandibular asymmetry; temporomandibular disorder,adult; anthropometric parameters; Article; cross-sectional study; disease assessment; Fonseca Anamnestic Index; human; Indonesia; major clinical study; orthodontics; panoramic radiography; Temporomandibular Disorder Diagnostic Index; temporomandibular joint disorder; vertical mandibular symmetry; young adult,2-s2.0-85048660328
"Amalia A.R., Rizal M.F., Sutadi H.",57212411555;57194031654;57193349318;,An Indonesian version of caries management by risk assessment (CAMBRA) for children aged 0-5 years: Assessing validity and reliabilty,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046450310&partnerID=40&md5=4d5866af01e0b150599e12afe000c79d,"Caries is a serious public health problem and its control should be a priority. Proper caries management is urgently needed to handle caries based on specific individual conditions in Indonesia. CAMBRA methodology helps dentists identify the causes of caries by examining risk factors in each patient. The aim of this study is to assess the validity of the CAMBRA Indonesia version that was developed according to guidelines for cross-cultural adaptation. This was a validity and reliability test designated with Cohen's Kappa. This study was carried out by two groups of operators who performed an assessment using the CAMBRA Indonesia version and the original CAMBRA. Both groups examined 36 pairs of mothers and children aged 0-5 years. The mothers had a minimum education of a bachelor's degree. The outcomes of caries risk from each group was tested using Cohen's Kappa. The results of intra- and inter-examiner agreement was almost perfect with a k-value = 0.828 (range 0.81-1.00), with inter-examiner agreement at 94.4%. The Indonesian version of CAMBRA was developed successfully to be used as an instrument assessing caries risk in children 0-5 years old. The inter- and intra-examiner agreement between the CAMBRA Indonesia version and the original CAMBRA were confirmed. ? 2018, University of Dicle.",CAMBRA Indonesia version; Caries management by risk assessment (CAMBRA); Children caries risk; Cohen kappa; Validity,,2-s2.0-85046450310
"Komala A.S., Rachman A.",57201858475;15056701600;,Association of peripheral monocyte count with soluble p-selectin and advanced stages in nasopharyngeal carcinoma,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046255184&doi=10.1155%2f2018%2f3864398&partnerID=40&md5=a2e59d8153e3018aef343311b87947f9,"Introduction. Inflammation is widely recognized to play an important role in cancer progression and is related to thrombosis. Soluble P-selectin (sP-selectin) is one of several biomarkers that may be predictive of thrombosis in cancer. This study aimed to investigate the correlation between monocyte count and sP-selectin in various stages of nasopharyngeal carcinoma. Methods. Fifty-five patients with nasopharyngeal carcinoma were divided into three groups according to nodal and distant metastasis (group of stages I-IVA, IVB, and IVC). Monocyte count was calculated from routine peripheral blood examination, while sP-selectin level was measured using commercial ELISA kit. Results. The monocyte count of subjects in groups IVB and IVC was significantly higher compared to group I-IVA (707/μL versus 528/μL, p=0.022; 841/μL versus 528/μL, p=0.005). Plasma levels of sP-selectin in group IVC were higher than group I-IVA (59.5 ng/mL versus 41.97 ng/mL, p=0.001) and group IVB (59.5 ng/mL versus 45.53 ng/mL, p=0.007). In subjects with high monocyte count (>665/μL), there was moderate correlation between monocyte count and sP-selectin (r=0.436, p=0.022). Conclusion. Advanced stages of nasopharyngeal carcinoma had higher levels of monocyte count and sP-selectin compared to earlier stages. Monocyte count was correlated with sP-selectin especially in high monocyte count subgroup. ? 2018 Adi Surya Komala and Andhika Rachman.",,PADGEM protein; adult; advanced cancer; Article; cancer patient; cancer staging; distant metastasis; female; human; Indonesia; lymph node metastasis; major clinical study; male; middle aged; monocyte count; nasopharynx carcinoma; protein blood level,2-s2.0-85046255184
"Hendrawati Y.D., Andrajati R., Supardi S., Ariyani A.",57201739004;9940247700;56613382900;57190026638;,The risk of cobalamin deficiency symptoms related to long-term metformin use in T2DM patients,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045975409&doi=10.4183%2faeb.2018.49&partnerID=40&md5=f72f29cf7fb5e5fa6b1c426b39856631,"Background. Metformin is the first-line oral antidiabetic agent used in the treatment of diabetes mellitus. One of the adverse reactions of the long term use of metformin is cobalamin malabsorption. Clinical and laboratory findings are important in the diagnosis of cobalamin deficiency. Objective. This study aimed to evaluate the risk of cobalamin deficiency symptoms related to long-term use of metformin in type 2 diabetes mellitus patients at Pasar Rebo General Hospital in Jakarta. Setting. This quantitative, observational study with retrospective cohort design was conducted in outpatient department Pasar Rebo General Hospital November 2015 until January 2016. Methods. 200 subjects were recruited and divided into two groups, patients who had been taking metformin for 1-3 years and patients who had been taking metformin for more than 3 years. Each patient was assessed for the presence of cobalamin deficiency symptoms. Main outcome measure. Cobalamin deficiency symptoms evaluated were symptoms of neuropathy (measured by DN4 questionnaire) and hematologic abnormalities associated to cobalamin deficiency, i.e. macrocytic erythrocyte, hypersegmented neutrophils, and giant bands. Results. There are significant differences in the proportions of neuropathy symptoms (RR 2.36, 95%, p=0.000) and hematologic abnormalities (RR 1.5, 95%, p=0.007) between the two groups. Conclusions. Long-term use of metformin (?3 years) may increase the risk of cobalamin deficiency symptoms in type 2 diabetes mellitus patients. ? 2018, Acta Endocrinologica Foundation. All rights reserved.",Cobalamin deficiency; Macrocytic erythrocyte; Metformin; Neuropathy; Vitamin B12,,2-s2.0-85045975409
"Waris L., Mihardja L.K., Pratomo H., Lampe M., Soewondo P., Djuwita R., Ronoatmodjo S.",57201472511;36519439400;6505906054;57212148002;23475336100;56586138300;57201474792;,"Understanding pre-diabetic life style as a determinant factor of type-2 diabetes mellitus in south Sulawesi province, Indonesia",2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045015066&doi=10.5958%2f0976-5506.2018.00188.2&partnerID=40&md5=f9f6622e122b19155590c571ffdb89cd,"Background: Diabetes mellitus (DM) was health problem globally. This research aims to know the influence of prediabetic life style to be type2 DM. Method: This was hystorical cohort study located in South Sulawesi Province, Indonesia in 2016. The exposure was life style while outcome was incidence of type-2 DM. Source of life style data was using the Indonesian Basic Health Research 2013, while DM was conducted by glucose test. Samples were as many as 192 respondent, divide into two group expose and un-exposed. The data was analyzed by Cox Regression using SPSS. Results: The incidence of type-2 DM in non-exposed group was 32.7%, while in exposed group was 41.3%. The high risk of life style group were more likely to be type-2 DM than the low risk one (RR 1.9, CI95% 1.11-3.32). Factors affected with type-2 DM were found including smoking habit (former smokers: RR 2.9, 95%CI 1.57-5.23, while smoker RR 2.2, CI95% 1.06-4.38); physical activity (moderate activity: RR2.4, CI95% 1.27-4.56, light activity RR 3.4, CI95% 1,79-6,78 than heavy group). Conclusions: Less activity and smoked people were more likely to be suffer from type-2 DM, while eating habit have no significant effect on Type 2 DM incidence. ? 2018, Indian Journal of Public Health Research and Development. All Rights Reserved.",Activity; DM; Eating; Lifestyle; Smoking,Article; cohort analysis; controlled study; female; glucose tolerance test; high risk population; human; impaired glucose tolerance; incidence; Indonesia; lifestyle; low risk population; major clinical study; male; non insulin dependent diabetes mellitus; physical activity; smoking,2-s2.0-85045015066
"Paramita R.I., Arsianti A., Radji M.",54882436900;36124567000;23107540200;,Synthesis and cytotoxic activities of hexyl-esters derivatives of gallic acid against MCF-7 cell line,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043767585&doi=10.13005%2fojc%2f340132&partnerID=40&md5=979e5ff24cef7a1f4dac33ad1fae9bc9,"Gallic acid is found in many plants, fruits, and foods where the anti-cancer activity is found. However, gallic acid has a problem on the high polarity and low bio availability. So, it takes molecular modifications in order to increase its lipophilicity, which is expected to increase bio availability and cytotoxic activity of gallic acid. Hexyl esters derivatives of gallic acid were synthesized and characterized by spectrometer 1H-NMR, 13C-NMR, mass spectrometry and infrared spectrophotometer (FTIR). All compounds were then evaluated for cytotoxic activity on MCF-7 cell line using MTT method. Compound cis-2′-hexenyl-3,4,5-trimethoxygallate (19) had the lowest IC50 value compared with gallic acid and other derivatives hexyl esters. IC50 value of cis-2′-hexenyl-3,4,5-trimethoxygallate (19) is 14.48 μg/ml. Compound (19) also has approached with IC50 values of gossypol as a positive control. Compound (19) is a potential compound to inhibit growth of MCF-7 cell line. ? 2018 Oriental Scientific Publishing Company. All rights reserved.",Cytotoxicity assay; Gallic acid; MCF-7; Synthesis of hexyl esters gallate derivative,,2-s2.0-85043767585
